source,target,closeness_centrality,length,link_category,betweenness_centrality,link_type,degree_centrality,maxflow,katz_centrality,id,eigenvector_centrality
P_B163,P_B164,0.0006641915576467634,78.361,Power line,0.005019431867900969,Power,0.004901960784313725,0.3000554231192687,-0.029894512725596366,P_L253,-1.7030509264693146e-18
P_B163,P_B278S,0.0006875570736884985,126.652,Power line,0.005846666777723867,Power,0.0032679738562091504,0.30012697962048873,-0.006549706801345331,P_L278S,-2.6319722340661387e-18
P_B164,P_B166,0.0006482944444822929,70.095,Power line,0.002521720735871253,Power,0.005718954248366014,0.15001047958192862,-0.04313306792946653,P_L254,-9.04818332533992e-19
P_B14,P_B24,0.0008436821464159788,61.263,Power line,0.001913510439983285,Power,0.004901960784313725,0.09000348853247184,-0.029765130332210267,P_L256,1.7166962875432655e-13
P_B14,P_B15,0.0008443799171004704,70.095,Power line,0.016874502364422332,Power,0.005718954248366014,1.200112308383264,-0.02294060437892315,P_L257,2.659706569748953e-12
P_B14,P_B307S,0.0008779284754276448,136.209,Power line,0.01957974119823711,Power,0.004901960784313725,1.3817514518910492,-0.019417697444569053,P_L307S,1.8265722790272153e-13
P_B15,P_B16,0.000817363218305462,132.31,Power line,0.01550587654495392,Power,0.005718954248366014,1.109476168505137,-0.0222864510773193,P_L258,2.316243594883389e-11
P_B16,P_B23,0.0007897998464261224,68.937,Power line,0.0019433140280851926,Power,0.004901960784313725,0.09000388856828725,-0.02747569016599548,P_L259,2.1958661322074268e-11
P_B16,P_B17,0.0007858996266339126,140.198,Power line,0.013206550076085122,Power,0.005718954248366014,0.9284454855916738,-0.024771540388329842,P_L260,1.8003153191116652e-10
P_B17,P_B18,0.0007642854559100716,78.06,Power line,0.012225204168581496,Power,0.005718954248366014,0.8376825608978251,-0.025662569067570237,P_L261,2.3713553148249623e-09
P_B18,P_B22,0.000744272652495805,94.284,Power line,0.0019706999824669453,Power,0.004901960784313725,0.09000519799880552,-0.028134934642724672,P_L262,2.4012902643600814e-09
P_B18,P_B19,0.0007469010799835091,141.791,Power line,0.010585558238594918,Power,0.005718954248366014,0.6573309169975946,-0.02173211977706736,P_L263,1.9166087901818104e-08
P_B19,P_B20,0.0007329429242725765,66.984,Power line,0.009989074609335923,Power,0.006535947712418301,0.5669434539289383,-0.028137505215209933,P_L264,2.9040051447454673e-07
P_B20,P_B21,0.0007192595147864428,78.438,Power line,0.0020006077789188593,Power,0.005718954248366014,0.0900043859392054,-0.03413404771637787,P_L265,2.929120311481717e-07
P_B377,P_B347,0.0006423164007073005,267.428,Power line,0.010346393605558273,Power,0.008986928104575163,0.1600610149121344,-0.021484664253273354,P_L306,2.4214688569749788e-05
P_B377,P_B325,0.0006487369432309422,214.482,Power line,0.02348796914700939,Power,0.008986928104575163,0.09807697014879012,-0.023589595387635186,P_L381,0.00010539881276142019
P_B377,P_B301S,0.0006746266108001648,50.629,Power line,0.0349754341942669,Power,0.005718954248366014,0.10200036526506052,0.038472120110785976,P_L301S,1.935110089064959e-05
P_B347,P_B348,0.0005813360648530669,406.484,Power line,0.005683503427616164,Power,0.008169934640522876,0.08001941238572889,-0.014377894249082236,P_L375,8.215539974915718e-06
P_B298,P_B299,0.0006552962029165485,296.327,Power line,0.02924978345016392,Power,0.006535947712418301,3.281328010362883,-0.019832044686422915,P_L309,3.8696413075493354e-07
P_B298,P_B298S,0.0006963751123604625,119.384,Power line,0.03183658984020041,Power,0.004901960784313725,3.3285380513541507,-0.02330883015758481,P_L298S,9.251901420336642e-08
P_B299,P_B300,0.0005991498713744142,369.604,Power line,0.02675663952511343,Power,0.006535947712418301,3.223869022874144,-0.017286122771931083,P_L310,1.1285468432884946e-06
P_B300,P_B301,0.0005549935026544438,258.155,Power line,0.0243862947197108,Power,0.006535947712418301,3.16262483251945,-0.017937741810624006,P_L311,3.8472819004604755e-06
P_B301,P_B302,0.0005244539313611212,270.895,Power line,0.02212311778145503,Power,0.006535947712418301,3.1081556073667786,-0.019559023751420823,P_L312,1.4338196816313407e-05
P_B302,P_B303,0.0004995215618955984,264.467,Power line,0.020041013272170848,Power,0.006535947712418301,3.0533577349567507,-0.02008057450412109,P_L313,5.4817261706761135e-05
P_B303,P_B304,0.0004826772573339254,220.05,Power line,0.01866398766944929,Power,0.006535947712418301,2.9992831990126536,-0.022076969847747756,P_L314,0.00024507622346774593
P_B304,P_B305,0.00047081161035690647,204.011,Power line,0.017331823761405605,Power,0.006535947712418301,2.947879672472369,-0.023536766726966044,P_L315,0.0012352391596135394
P_B305,P_B306,0.0004604525463621103,201.562,Power line,0.016028046207903737,Power,0.006535947712418301,2.8975898150882977,-0.021794441196950724,P_L316,0.006430738537338199
P_B306,P_B307,0.000451351003132457,188.008,Power line,0.014815774006542722,Power,0.006535947712418301,2.8476996057065582,-0.023110236370177197,P_L317,0.03554125854859759
P_B307,P_B308,0.0004453377315055751,178.43,Power line,0.01361306813171232,Power,0.007352941176470588,2.798729045063247,-0.0213906149554711,P_L318,0.20917977503050053
P_B308,P_B315,0.00044768323859267436,402.856,Power line,0.013940637717489341,Power,0.00980392156862745,2.730454354738247,-0.017682756265563822,P_L594,0.6398182814302541
P_B309,P_B310,0.0005810498877845537,261.34,Power line,0.026740532516717624,Power,0.00980392156862745,0.4928752529747118,-0.022935918528596888,P_L319,0.0002486718223552184
P_B309,P_B299S,0.0006116774318258384,139.393,Power line,0.03058009576205971,Power,0.006535947712418301,0.5731525359231686,-0.04154008417749262,P_L299S,5.5546527045386913e-05
P_B310,P_B311,0.0005483429595092613,211.973,Power line,0.0229268129421772,Power,0.008986928104575163,0.41249109727228184,-0.024718208237452292,P_L320,0.0011524736816653993
P_B311,P_B312,0.0005233810802006353,197.565,Power line,0.019887842084465625,Power,0.008986928104575163,0.3522726851543726,-0.024398305441002133,P_L321,0.00598511962153944
P_B312,P_B313,0.0004999210921086913,235.859,Power line,0.01620917653153384,Power,0.010620915032679739,0.27212396197294236,-0.022833380064931567,P_L322,0.027204718855955635
P_B313,P_B314,0.0004755209037950782,272.418,Power line,0.012015866303389846,Power,0.00980392156862745,0.17201801077891862,-0.02278568713037988,P_L323,0.10428549750670624
P_B314,P_B315,0.0004575253958125998,180.044,Power line,0.00923499868697479,Power,0.00980392156862745,0.11196933500615981,-0.020858865042904816,P_L324,0.5428954579226515
P_B315,P_B323,0.00043300393812185,512.169,Power line,0.0018621682885393742,Power,0.008169934640522876,0.6012716733555733,-0.01423558935045266,P_L377,0.6910149089506936
P_B315,P_B321,0.0004482089372577915,488.44,Power line,0.008052451225444606,Power,0.012254901960784315,2.1632513206995108,-0.013603463392891823,P_L595,1.0613475571939293
P_B316,P_B317,0.0006019790870309223,266.843,Power line,0.01996932198910041,Power,0.008986928104575163,0.014674788774754166,-0.019740054857727035,P_L325,0.008395850618454452
P_B316,P_B300S,0.0006357785773877561,129.991,Power line,0.023291588248102384,Power,0.005718954248366014,0.07467932466226133,-0.013728244850478914,P_L300S,0.0018981266694277127
P_B317,P_B318,0.0005611141606763498,283.575,Power line,0.016143078134268844,Power,0.00980392156862745,0.06532580603445373,-0.020731331075660907,P_L326,0.030249706809206862
P_B318,P_B319,0.0005269971825661624,253.328,Power line,0.012423335213144097,Power,0.00980392156862745,0.1553337694985279,-0.02166438172756679,P_L327,0.11533943549339093
P_B319,P_B320,0.0004987733096416429,264.453,Power line,0.008838437896927977,Power,0.008986928104575163,0.23537203515447966,-0.020073781960574702,P_L328,0.44099241553590346
P_B320,P_B321,0.0004649773402040187,579.883,Power line,0.00606188992524093,Power,0.010620915032679739,0.2954628224750908,-0.01344980015747307,P_L329,0.9497701916839831
P_B321,P_B324,0.00043236977033646985,261.961,Power line,0.0019166055704508368,Power,0.008169934640522876,0.2501035441980865,-0.01457671196203265,P_L332,0.744506841147022
P_B321,P_B331,0.00044947808381452846,419.13,Power line,0.007681906095771643,Power,0.012254901960784315,1.5436430812257287,-0.011754902791187745,P_L596,0.9123631729486723
P_B322,P_B323,0.0004166436344802682,226.237,Power line,0.0021539000935660722,Power,0.004901960784313725,0.3000010674947851,-0.01010074101622379,P_L331,0.2819061436200398
P_B322,P_B330S,0.0004318486336162097,289.306,Power line,0.0025218316493263973,Power,0.004084967320261438,1.0196053147742925e-13,-0.027974873485696595,P_L330S,0.06519140398429649
P_B325,P_B326,0.0006032005157181985,312.24,Power line,0.019539531416713007,Power,0.008169934640522876,0.17807725781882655,-0.016700182989615554,P_L333,0.00037031177538737736
P_B326,P_B327,0.0005583728020041089,299.648,Power line,0.01721085993499776,Power,0.006535947712418301,0.2181395870866864,-0.016592564819245086,P_L334,0.001195515806566427
P_B327,P_B328,0.0005275868119938535,188.224,Power line,0.01501299077421089,Power,0.008169934640522876,0.25822827916909863,-0.019257420118800612,P_L335,0.005722156143818676
P_B328,P_B329,0.0005047285013008026,235.967,Power line,0.011517442533043492,Power,0.008986928104575163,0.3383060518618708,-0.019172466718581777,P_L336,0.025496420828640558
P_B329,P_B330,0.0004810207693220619,261.34,Power line,0.008806204687075025,Power,0.008986928104575163,0.39847298937866116,-0.01846466425289913,P_L337,0.10132901128189511
P_B330,P_B331,0.000461850551800495,251.704,Power line,0.005697061007732358,Power,0.010620915032679739,0.4787287859903877,-0.01559781458921215,P_L338,0.39244095412052976
P_B331,P_B346,0.0004586440199367927,383.529,Power line,0.005385654261704682,Power,0.00980392156862745,0.9784943485635091,-0.015503938330157894,P_L597,0.4358934332325627
P_B332,P_B337,0.0006585774921098656,194.412,Power line,0.036507390859175703,Power,0.008169934640522876,0.4366715185227262,-0.013797076569368766,P_L339,0.00043535930892383916
P_B332,P_B302S,0.0006992415504288921,207.908,Power line,0.03944363768456602,Power,0.005718954248366014,0.49698783823033577,-0.047928028862329365,P_L302S,8.20245680070934e-05
P_B337,P_B333,0.0006087222078509469,404.638,Power line,0.02513377505746765,Power,0.007352941176470588,0.1711839714984388,-0.012980109953255384,P_L340,0.0012829903328861517
P_B337,P_B338,0.0006332810086206863,75.145,Power line,0.011471001552679992,Power,0.008169934640522876,0.5676269536865094,-0.014232961773360522,P_L344,0.0003945808419949762
P_B333,P_B334,0.0005628043103981927,211.973,Power line,0.016866905417969598,Power,0.007352941176470588,0.6719666190206822,-0.01506933923447958,P_L341,0.004697237615645327
P_B333,P_B342,0.0005609592713824239,216.75,Power line,0.01041896514770459,Power,0.008169934640522876,0.48070646195425887,-0.013480781855950839,P_L348,0.0011568576625298637
P_B334,P_B335,0.0005284238006315442,355.267,Power line,0.01406306572209776,Power,0.008986928104575163,0.7325641096857212,-0.01584695909000118,P_L342,0.014511534250920591
P_B335,P_B336,0.0004963016512836746,240.6,Power line,0.01067557865227797,Power,0.010620915032679739,0.8137500270817488,-0.013646508731448345,P_L343,0.05120776555021194
P_B336,P_B346,0.00047368248621222956,291.639,Power line,0.006720857023636278,Power,0.00980392156862745,0.914737162207827,-0.014311995275663313,P_L378,0.16457192001392182
P_B338,P_B339,0.0006052051152720468,258.12,Power line,0.007995851666065189,Power,0.008169934640522876,0.5074751856228973,-0.017946299331015127,P_L345,3.7096932613098434e-05
P_B339,P_B340,0.000571464819348716,218.302,Power line,0.005296892464057563,Power,0.008169934640522876,0.4470582880071173,-0.019013720873762827,P_L346,1.875767781109698e-05
P_B340,P_B341,0.0005481589632051787,248.538,Power line,0.0033045284001051592,Power,0.008169934640522876,0.3867834155691986,-0.016592858981838383,P_L347,4.474998026121974e-05
P_B341,P_B344,0.0005164579334427011,412.784,Power line,0.0030127050820328133,Power,0.007352941176470588,0.2996495370858723,-0.014446212289865812,P_L618,0.00010520690816670018
P_B342,P_B343,0.0005254354888938181,388.707,Power line,0.006441294087622029,Power,0.008986928104575163,0.4003945644468279,-0.01202296572653916,P_L349,0.00034627301362574856
P_B343,P_B344,0.0005004979329804153,156.12,Power line,0.004497845423162755,Power,0.007352941176470588,0.3400053112976629,-0.012426575207846187,P_L350,0.00017647507823453733
P_B344,P_B345,0.0004522902076009655,847.515,Power line,0.0020349204440076813,Power,0.004901960784313725,0.02000189761206791,-0.007948923461740764,P_L351,0.00012439598404695925
P_B350,P_B373,0.0005894341107166226,270.821,Power line,0.05632499631474905,Power,0.008986928104575163,2.0452286359393286,-0.025317689485366852,P_L352,3.8600186977108706e-17
P_B350,P_B305S,0.0006292054142138156,214.387,Power line,0.05936514972861297,Power,0.005718954248366014,2.392824396454154,-0.03354030028155181,P_L305S,3.382799108231931e-17
P_B373,P_B361,0.0005604795556050212,112.721,Power line,0.05246478053781531,Power,0.007352941176470588,1.9181854641281648,-0.038299950612384434,P_L353,1.205892524864369e-17
P_B361,P_B360,0.0005446789812484406,116.675,Power line,0.05090202009072062,Power,0.005718954248366014,1.8680255132173929,0.034892837987378744,P_L363,-1.03562051593126e-17
P_B351,P_B352,0.00046846180541692677,78.206,Power line,0.004673874573785814,Power,0.007352941176470588,0.12000043456922528,-0.024132108111739575,P_L354,4.239220183636524e-18
P_B352,P_B353,0.0004771089529059375,78.076,Power line,0.007446186512935253,Power,0.006535947712418301,0.3000082400425852,-0.022032269883626346,P_L355,6.748320401461008e-18
P_B353,P_B354,0.0004855671819893958,70.257,Power line,0.010194488848243156,Power,0.005718954248366014,0.3600530668492036,-0.03568875265174584,P_L356,2.9731747711841255e-18
P_B354,P_B355,0.0004943075509250192,78.06,Power line,0.012013351736314237,Power,0.005718954248366014,0.39011090825462813,-0.03266130162025687,P_L357,-1.6405093061035295e-18
P_B355,P_B356,0.0005038146418663907,78.206,Power line,0.014721638065219578,Power,0.005718954248366014,0.6701871034407172,-0.01913917450669001,P_L358,-2.372077143923015e-18
P_B356,P_B357,0.0005134543052350656,75.026,Power line,0.01651382361568895,Power,0.004901960784313725,0.700409798919394,-0.06758864467747219,P_L359,-3.91077592183142e-18
P_B357,P_B359,0.0005217189803101354,52.547,Power line,0.018295338231117644,Power,0.004901960784313725,0.7306428126108309,0.08422213901328528,P_L360,-5.7492784171945816e-18
P_B359,P_B358,0.0005179742185518923,108.434,Power line,0.005600646287262464,Power,0.007352941176470588,0.16501932571213787,0.13062805124818067,P_L361,-3.820413034177851e-18
