time,ecs,pcs
0.0,0.9999999999999912,0.9999999999999923
1.0,0.9999999999999922,0.9999999999999981
10.0,0.9999999999999902,0.9999999999999887
20.0,0.999999999999989,0.9999999999999902
30.0,0.9999999999999872,0.9999999999999908
40.0,0.999999999999986,0.9999999999999929
50.0,0.9999999999999838,0.9999999999999837
60.0,0.9999999999999826,0.999999999999984
70.0,0.9999999999999801,0.9999999999999769
80.0,0.9999999999999799,0.9999999999999885
90.0,0.9999999999999778,0.9999999999999801
100.0,0.9999999999999768,0.9999999999999803
101.0,0.8180107934346968,0.8507914569354558
110.0,0.8127459120948108,0.8446370875289062
113.0,0.8109472033171834,0.8425539815108327
117.0,0.8512015681886274,0.8734781333059419
119.0,0.8625354033074033,0.8833167028276109
120.0,0.8610251476207513,0.8794056548711563
121.0,0.8560748332045554,0.8775712441842907
130.0,0.8519222095631243,0.8722864103543777
140.0,0.84694232065129,0.8662945084470594
150.0,0.8417044454909232,0.8601817544599616
160.0,0.8362452725070262,0.8538309496183797
170.0,0.8306211352612364,0.8473139856658465
180.0,0.8209344547215525,0.8302057413674166
190.0,0.8147650218961554,0.8233442785945809
200.0,0.8084242846359877,0.8163645695255994
210.0,0.8019978259179814,0.8093313754794995
220.0,0.795503795810657,0.8022934004480556
230.0,0.7889119875005962,0.7952412528049495
240.0,0.7736376491414558,0.7597044343271052
250.0,0.7668643704644803,0.7526887764102546
260.0,0.12979639895087408,0.09729722132593917
270.0,0.12979639895087408,0.09729722132593917
280.0,0.12979639895087408,0.09729722132593917
290.0,0.12979639895087408,0.09729722132593917
295.0,0.12979639895087408,0.09729722132593917
297.0,0.13072655412845127,0.0975608135009831
299.0,0.1307268211260229,0.09756109864984469
300.0,0.1279401945723708,0.09372301930949493
301.0,0.1279442330687243,0.093726543212407
303.0,0.12794423383121717,0.09372654371986061
309.0,0.12794423270689156,0.09372654291862602
310.0,0.12794423275007685,0.09372654294296758
313.0,0.16660398877401478,0.12352065349061857
317.0,0.00145985401459854,0.0003868151498881488
320.0,0.00145985401459854,0.0003868151498881488
330.0,0.00145985401459854,0.0003868151498881488
340.0,0.00145985401459854,0.0003868151498881488
350.0,0.00145985401459854,0.0003868151498881488
355.0,0.00145985401459854,0.0003868151498881488
357.0,0.00145985401459854,0.0003868151498881488
359.0,0.00145985401459854,0.0003868151498881488
360.0,0.00145985401459854,0.00037571627718029896
370.0,0.00145985401459854,0.00037571627718034097
371.0,0.00145985401459854,0.00037571627718034384
380.0,0.00145985401459854,0.00037571627718038173
390.0,0.00145985401459854,0.00037571627718042174
400.0,0.00145985401459854,0.00037571627718046316
410.0,0.00145985401459854,0.0003757162771805051
419.0,0.00145985401459854,0.00037571627718054073
420.0,0.00145985401459854,0.0003476308829133386
421.0,0.00145985401459854,0.00034763088291334457
423.0,0.00145985401459854,0.0003476308829133578
430.0,0.00145985401459854,0.00034763088291340453
433.0,0.00145985401459854,0.0003476308829134243
440.0,0.00145985401459854,0.0003476308829134726
450.0,0.00145985401459854,0.00034763088291353864
460.0,0.00145985401459854,0.00034763088291360706
470.0,0.00145985401459854,0.000347630882913673
480.0,0.001421770866766378,0.00032091382072839256
490.0,0.0014217708667664615,0.00032094307631524055
500.0,0.0014217708667665452,0.0003209722805116666
510.0,0.0014217708667666285,0.00032100143333022214
520.0,0.0014217708667667117,0.00032103053485732334
530.0,0.0014217708667667946,0.0003210595851789721
540.0,0.00145985401459854,0.0003117150599418816
550.0,0.00145985401459854,0.00031175088254068627
551.0,0.00145985401459854,0.0003117544617388536
553.0,0.00145985401459854,0.00031176161847599034
555.0,0.00145985401459854,0.00031176877300220004
560.0,0.00145985401459854,0.00031178664965548727
570.0,0.00145985401459854,0.0003118223616395842
580.0,0.00145985401459854,0.0003118580187024523
590.0,0.00145985401459854,0.0003118936210643462
600.0,0.00145985401459854,0.0002986049971089761
607.0,0.00145985401459854,0.0002986342047033105
609.0,0.00145985401459854,0.00029864254209089887
610.0,0.00145985401459854,0.0002986467095077935
611.0,0.00145985401459854,0.00029865087607360805
615.0,0.00145985401459854,0.0002986675338288981
617.0,0.976449891550042,0.7986892235652083
619.0,0.9765045594509034,0.7987755198102341
620.0,0.9765318355277837,0.7988186273806961
630.0,0.9768038271530073,0.7992488233519713
640.0,0.977074431893695,0.7996773164664419
650.0,0.9773375400749347,0.8001028317613114
660.0,0.9777091440697753,0.795488570820067
669.0,0.9779528831251652,0.7958827818976305
670.0,0.9779797799975273,0.7959264685609834
671.0,0.9790797036620258,0.9358158700767615
673.0,0.9790717309929552,0.9358293390887699
680.0,0.979043891310943,0.9358764907736817
690.0,0.9790042713904485,0.9359438726042572
700.0,0.9789648299957732,0.9360112801367751
710.0,0.978925572099625,0.9360787136091004
720.0,0.9786601418334484,0.9358916820122086
730.0,0.9785826450575925,0.9359166492594836
731.0,0.9785748741213859,0.9359191510429925
733.0,0.9785593232813509,0.935924158085994
735.0,0.9785437630977658,0.9359291704500474
740.0,0.9785048413719002,0.9359417296824413
750.0,0.9784269334254803,0.9359669625056526
760.0,0.9783489688941768,0.9359923739687293
770.0,0.9782712103847195,0.936018038962959
780.0,0.9773498208374534,0.9336116811437009
790.0,0.9771738917355143,0.9335314702405756
800.0,0.9769997215774342,0.9334801098332765
810.0,0.9768261305137492,0.9334259618901275
820.0,0.976652064234402,0.9333723724064145
830.0,0.9353633716779951,0.8848486056654696
831.0,0.9353638192352907,0.8848682587712027
833.0,0.9353648170904401,0.8849105336180584
835.0,0.9353658612997842,0.8849541404894025
840.0,0.9055101217488861,0.8543351190370093
