W_PMA1,W_PMA2,W_PMA3,W_PMA4,W_PMA5,W_PMA6,W_PMA7,W_PMA8,W_PMA9,W_PMA10,W_PMA11,W_PMA12,W_PMA13,W_PMA14,W_PMA15,W_PMA16,W_PMA17,W_PMA18,W_PMA19,W_PMA20,W_PMA21,W_PMA22,W_PMA23,W_PMA24,W_PMA25,W_PMA26,W_PMA27,W_PMA28,W_PMA29,W_PMA30,W_PMA31,W_PMA32,W_PMA33,W_PMA34,W_PMA35,W_PMA36,W_PMA37,W_PMA38,W_PMA39,W_PMA40,W_PMA41,W_PMA42,W_PMA43,W_PMA44,W_PMA45,W_PMA46,W_PMA47,W_PMA48,W_PMA49,W_PMA50,W_PMA51,W_PMA52,W_PMA53,W_PMA54,W_PMA55,W_PMA56,W_PMA57,W_PMA58,W_PMA59,W_PMA60,W_PMA61,W_PMA62,W_PMA63,W_PMA64,W_PMA65,W_PMA66,W_PMA67,W_PMA68,W_PMA69,W_PMA70,W_PMA71,W_PMA72,W_PMA73,W_PMA74,W_PMA75,W_PMA76,W_PMA77,W_PTV65,W_PTV60,W_PTV61,W_PTV62,W_PTV63,W_PTV64,W_WP81,W_WP82,W_WP83,W_WP84,W_WP85,W_WP86,W_WP87,W_WP88,W_WP89,W_WP90,W_WP91,W_WP92,W_WP93,W_WP94,time
-0.005164070594819826,-0.0012641038321983809,0.007756626198964979,0.005708737212799586,0.0009341352107342433,0.005121258094819634,-0.009071528550419978,0.0024873620739589686,-0.0039026967901092456,-0.0007634792639421093,-0.012342863703458662,0.014774914903941797,-0.004918229890036505,-0.007295421487192934,-0.0019971854884416407,-0.0055772761671870385,0.0012369542659652945,-0.006078252658770558,-0.003290558738682375,-0.016150361016453257,0.0140364090477054,0.00503472717899147,0.0036866690301368774,-0.004456845960172257,-0.0055484369637021835,-0.0028318054060164524,0.007773960257401775,-0.0028567742710497394,0.00471001023266386,-0.00761002362826422,0.009273012036321962,0.006877292595755828,0.011767947653664367,-0.008720925829058247,0.0023437741459031007,0.012095657598749272,0.006363889965113595,-0.003538297733335426,0.007713811757622786,0.009097988832992239,0.0021854634087285344,-0.003828212500272069,0.005431903647124033,0.012589707642529473,0.006114081111004917,0.0016493579124399953,0.001609115861036103,0.00156888822778043,0.0018001237590446557,0.0017598810493008289,0.0013978643148075034,0.002624349744521987,0.005510665442047309,0.00015965756240984177,8.440264336192073e-05,-0.0008689968706094443,-0.0021099655972450244,-0.0009434126554333951,-0.0009833715477204422,-0.001206508743690685,0.0016103042294843167,-0.001530414291373449,0.00037319989792622914,0.004378333925630551,0.008631941129525129,0.00283025912228993,0.0037960015805225886,-0.00011881313070564816,0.0005308066042376433,-0.0008537970267036906,-0.00437437708559807,-0.006475626531524556,-0.006220004750246911,-0.0027713830180090284,-0.00635479602121679,-0.01954951690600714,-0.022560054960648432,-0.006475626531524556,-0.006220004750246911,-0.0027713830180090284,-0.00635479602121679,-0.022560054960648432,-0.01954951690600714,0.003899966762621445,0.018092258581583337,0.01910151622385304,0.003800184520895444,0.009478995025142599,0.012998323691241669,0.0,0.0,0.0,0.0,0.0,0.01910151622385304,0.01910151622385304,0.0,20040
-0.005163616803537121,-0.0012640201325080955,0.007755785670069789,0.005707985933653666,0.0009342273363876888,0.005120804303536928,-0.009070735257900291,0.0024869255933775347,-0.003902672201103377,-0.0007633900141927664,-0.012342397437810657,0.014773969649338836,-0.00491795666593169,-0.007294694986577937,-0.0019971986193241063,-0.005576737846039226,0.0012361766836493449,-0.006077721732378902,-0.0032909098681060023,-0.01614939556487416,0.014033165612582393,0.005032847848108547,0.003686275860303511,-0.004457127307140035,-0.00554781436272754,-0.002831784196770582,0.007773024087363666,-0.0028559667011083794,0.004707683060836224,-0.007608198553904561,0.009268593768418876,0.006874393063391308,0.011762562802464693,-0.008715274956142785,0.0023440023451365708,0.012090354117363651,0.00636360324370474,-0.0035402600174067695,0.007712818874050469,0.009099585116137848,0.002182311454263626,-0.0038291990007809267,0.005433048449739608,0.012592257524004863,0.006111268222621736,0.0016485935440926193,0.0016083473566910718,0.0015681155732045072,0.0017993268937901716,0.0017590800489496671,0.0013970259400457323,0.0026230939610859152,0.005507790310112939,0.00015967550575479155,8.441097484429825e-05,-0.0008696835841273533,-0.0021097674389060454,-0.0009433242880914862,-0.0009832876692881117,-0.0012064034424863687,0.0016101639252868987,-0.0015302650016668284,0.0003714227051655801,0.004376366750662609,0.00862870470681933,0.0028287881445008536,0.00379396331455689,-0.00011820755973773976,0.0005308803549133174,-0.0008532935744431823,-0.004373936939970353,-0.006480989301383126,-0.006217798388485501,-0.002770348856445519,-0.0063518613207202805,-0.019547728246604813,-0.02254912674015063,-0.006480989301383126,-0.006217798388485501,-0.002770348856445519,-0.0063518613207202805,-0.02254912674015063,-0.019547728246604813,0.0038995966710290257,0.018090541060478176,0.01909964275486868,0.0037998550370613787,0.009478098519571343,0.012997088767703061,0.0,0.0,0.0,0.0,0.0,0.01909964275486868,0.01909964275486868,0.0,20100
-0.005163168135864675,-0.0012639409922730748,0.007754933171576208,0.005707201560929435,0.0009343194401754775,0.005120355635864478,-0.009069951932111686,0.002486455180969217,-0.0039026823694189128,-0.0007633218884233425,-0.012341943231617612,0.014773009861981651,-0.004917670244869599,-0.00729393340552495,-0.001997216192238298,-0.00557617818935464,0.0012353736370364304,-0.006077189232100719,-0.003291273260171999,-0.016148438028086926,0.01402992062167047,0.005030965894971851,0.003685869645369433,-0.004457406693879254,-0.0055471733904036554,-0.0028317618531231467,0.0077720742761860015,-0.0028551557445374073,0.004705351768437421,-0.007606369705693388,0.009264167761722156,0.006871490896326883,0.011757169965392727,-0.008709616252984073,0.002344218020247332,0.012085042456611997,0.006363301711379762,-0.003542216953514828,0.007711813794660258,0.009101161324722757,0.0021791528622628494,-0.0038301757431203165,0.005434183341023228,0.012594777599846441,0.0061084732068743645,0.0016478340271117633,0.0016075837036085988,0.0015673477698756985,0.0017985351248561861,0.0017582841448094228,0.0013961926614940684,0.0026218461024490086,0.005504933050520364,0.000159693440801435,8.44192982656933e-05,-0.0008703647817055416,-0.002109569338854824,-0.0009432359467125594,-0.0009832038146444682,-0.0012062981714319665,0.0016100236612045064,-0.0015301157564287223,0.00036964058473716127,0.004374397009517844,0.008625464487996667,0.0028273144390816704,0.0037919241524305702,-0.0001176105324380464,0.0005309540600552742,-0.0008527986028026687,-0.0043734793528936505,-0.006486304392972077,-0.0062156043914244705,-0.0027693203135780056,-0.006348912845796846,-0.019545891982735607,-0.02253819554658823,-0.006486304392972077,-0.0062156043914244705,-0.0027693203135780056,-0.006348912845796846,-0.02253819554658823,-0.019545891982735607,0.0038992271435916,0.018088826095960967,0.019097770581118886,0.0037995256472809413,0.009477202842673265,0.012995854915125045,0.0,0.0,0.0,0.0,0.0,0.019097770581118886,0.019097770581118886,0.0,20160
-0.005162719585259199,-0.001263861940481505,0.007754080492791427,0.005706415092648983,0.0009344115258605171,0.005119907085259001,-0.009069168829845736,0.002485986543209799,-0.0039026943637342913,-0.0007632556779189403,-0.012341488536300344,0.014772048075080734,-0.0049173823670879396,-0.007293170390412691,-0.001997232570557259,-0.0055756166425925974,0.0012345699527166961,-0.006076656331963493,-0.0032916352665822986,-0.0161474801872587,0.014026678934263305,0.005029085765783431,0.0036854620019488686,-0.004457684430338651,-0.0055465302783667975,-0.002831738502760672,0.007771123048501815,-0.002854345713386539,0.004703023431218564,-0.0076045420766382875,0.009259746867816384,0.006868592161879184,0.011751783412142015,-0.008703964772101547,0.002344430333090731,0.012079737920715964,0.0063629971387078104,-0.0035441675085802152,0.007710807330036023,0.009102728128581006,0.002175999309487886,-0.003831147112744009,0.005435312831653188,0.012597282901266493,0.006105696040466128,0.001647079355158106,0.001606824895445655,0.0015665848114470365,0.0017977484456473637,0.001757493330281068,0.0013953644725177507,0.002620606158245652,0.005502093639914057,0.00015971136758816581,8.442762021670637e-05,-0.0008710404841739635,-0.0021093712967030684,-0.0009431476311233117,-0.0009831199836260183,-0.0012061929303223014,0.0016098834369636487,-0.0015299665553660004,0.00036786028156993465,0.004372429142662901,0.008622227617320984,0.0028258418375251048,0.0037898873950066372,-0.00011701634737673911,0.000531027720454369,-0.0008523064114473765,-0.004373020593882009,-0.006491586860800366,-0.006213422756499855,-0.0027682973678951057,-0.006345964568740628,-0.0195440516418692,-0.022527279316404577,-0.006491586860800366,-0.006213422756499855,-0.0027682973678951057,-0.006345964568740628,-0.022527279316404577,-0.0195440516418692,0.0038988576447776947,0.018087111263118665,0.01909589857763436,0.0037991963509119687,0.009476307195394416,0.012994621109790532,0.0,0.0,0.0,0.0,0.0,0.01909589857763436,0.01909589857763436,0.0,20220
-0.005162270983722875,-0.001263782836767174,0.007753227971974263,0.005705628392953933,0.0009345035936665529,0.005119458483722673,-0.009068385626841525,0.0024855180618687345,-0.003902705662842726,-0.0007631898567967543,-0.012341032569343201,0.014771085031814362,-0.004917093654859708,-0.007292407067212968,-0.0019972480455459005,-0.005575054995908135,0.0012337671148181508,-0.006076123244775553,-0.003291995101723285,-0.01614652159198245,0.014023440840072123,0.005027207723164464,0.003685053545445609,-0.004457960561561027,-0.005545885939712652,-0.002831714273101377,0.007770171188215612,-0.0028535368276296253,0.004700698446123166,-0.007602715976765839,0.009255331817975615,0.006865697202248482,0.011746403952792644,-0.008698321347879255,0.0023446398737375983,0.012074441358282706,0.006362690177402387,-0.003546111677440753,0.007709800083286493,0.009104286170474221,0.0021728513948435194,-0.0038321133852390866,0.00543643720421428,0.012599774345284299,0.006102936637241292,0.001646329504835562,0.001606070908809385,0.0015658266745283847,0.0017969668316234954,0.0017567075808276576,0.0013945413486035633,0.0026193740902599014,0.005499271992179488,0.00015972928615295355,8.443594106562876e-05,-0.0008717107153465155,-0.0021091733120640515,-0.0009430593411513179,-0.0009830361760701045,-0.0012060877189528402,0.0016097432522918633,-0.0015298173981866464,0.0003660821823686835,0.004370463412349969,0.008618994507750657,0.0028243705772869015,0.003787853216948708,-0.00011642454195579744,0.000531101336203015,-0.0008518165379072457,-0.00437256145789916,-0.006496837708043006,-0.006211253421373049,-0.002767279994904183,-0.006343017451729625,-0.01954220983110174,-0.02251637891394563,-0.006496837708043006,-0.006211253421373049,-0.002767279994904183,-0.006343017451729625,-0.02251637891394563,-0.01954220983110174,0.0038984881469557005,0.018085396435582962,0.019094026677737377,0.003798867147314808,0.009475411532764494,0.012993387293915868,0.0,0.0,0.0,0.0,0.0,0.019094026677737377,0.019094026677737377,0.0,20280
-0.005161822162570326,-0.0012637035402216486,0.0077523759485596585,0.005704843331890472,0.0009345956438309139,0.005119009662570123,-0.00906760199753485,0.002485048112963062,-0.003902713736464265,-0.0007631228944455379,-0.012340574545084882,0.01477012147825214,-0.004916804732649714,-0.007291644565659165,-0.001997262909951994,-0.005574495043834677,0.0012329666102463583,-0.0060755901845443005,-0.0032923519769388152,-0.016145561789883252,0.014020206629571244,0.005025332028314985,0.003684644893397541,-0.004458235133012628,-0.0055452412898619845,-0.0028316892909126517,0.007769219480816823,-0.0028527293080671864,0.0046983772098904315,-0.0076008917169603585,0.009250923342804909,0.006862806361434641,0.011741032397972152,-0.008692686813926272,0.0023448472347270964,0.012069153617275601,0.0063623814816582205,-0.0035480494566145528,0.0077087926583137645,0.009105836097291877,0.0021697097162635547,-0.003833074837904145,0.0054375567430661525,0.012602252854745867,0.00610019491330548,0.0016455844533613609,0.0016053217209200054,0.0015650733363424493,0.001796190258889472,0.0017559268725571026,0.001393723265881092,0.002618149861278503,0.005496468023460016,0.00015974719653358502,8.44442611840855e-05,-0.000872375498953094,-0.0021089753845526795,-0.0009429710766250646,-0.0009829523918149369,-0.0012059825371197295,0.0016096031069178177,-0.0015296682845998622,0.00036430667132535393,0.004368500079397129,0.008615765571901012,0.002822900892120298,0.0037858217962471624,-0.00011583468746354284,0.0005311749074005204,-0.0008513285536081042,-0.004372102742961445,-0.006502057941440388,-0.0062090963258795255,-0.002766268170199443,-0.006340072417909321,-0.019540369166311695,-0.0225054952431175,-0.006502057941440388,-0.0062090963258795255,-0.002766268170199443,-0.006340072417909321,-0.0225054952431175,-0.019540369166311695,0.0038981186223486773,0.018083681486316158,0.01909215481426384,0.0037985380358524844,0.009474515809531594,0.012992153409351101,0.0,0.0,0.0,0.0,0.0,0.01909215481426384,0.01909215481426384,0.0,20340
-0.005161372952993589,-0.0012636239098666937,0.00775152476203828,0.005704061779662068,0.0009346876766030706,0.005118560452993384,-0.00906681761613171,0.0024845750713574067,-0.0039027160540554976,-0.0007630532601524907,-0.012340113677660976,0.01476915816000149,-0.004916516225160147,-0.0072908840162846916,-0.0019972774561932667,-0.005573938582077292,0.0012321699273901952,-0.006075057365235938,-0.0032927051032431015,-0.016144600328539385,0.01401697659324648,0.0050234589414386846,0.0036842366635698384,-0.004458508190029752,-0.005544597244838682,-0.0028316636833462,0.007768268712523035,-0.002851923375579287,0.004696060119978508,-0.00759906960834527,0.009246522173832124,0.0068599199849004215,0.011735669559923396,-0.008687062005431742,0.0023450530086561814,0.012063875547267263,0.0063620717057522504,-0.0035499808418105057,0.007707785659561444,0.009107378555189536,0.002166574873015745,-0.003834031747652811,0.00543867173219794,0.01260471935137514,0.0060974707870819975,0.001644844178582347,0.0016045773096271029,0.0015643247747410727,0.0017954187042112605,0.0017551511822381455,0.0013929102011386735,0.0026169334351149424,0.00549368165221317,0.00015976509876767042,8.445258094446248e-05,-0.000873034858579729,-0.002108777513785456,-0.0009428828373733857,-0.0009828686306990286,-0.0012058773846203201,0.0016094630005713346,-0.001529519214316093,0.00036253413206882487,0.004366539403615804,0.008612541222823006,0.0028214330124353443,0.0037837933146450758,-0.00011524638159569385,0.0005312484341531475,-0.0008508420563928067,-0.004371645247317812,-0.006507248564293142,-0.006206951412025229,-0.0027652618695218193,-0.006337130359658341,-0.019538532263060487,-0.022494629241064587,-0.006507248564293142,-0.006206951412025229,-0.0027652618695218193,-0.006337130359658341,-0.022494629241064587,-0.019538532263060487,0.003897749043126896,0.018081966288036683,0.01909028291981611,0.0037982090158906836,0.009473619980331801,0.012990919397793278,0.0,0.0,0.0,0.0,0.0,0.01909028291981611,0.01909028291981611,0.0,20400
-0.005160923185917162,-0.0012635438045333271,0.007750674752247307,0.005703285608237625,0.0009347796922448336,0.005118110685916954,-0.009066032156328662,0.0024840973093651552,-0.003902710082613595,-0.0007629794217858883,-0.012339649180316856,0.01476819582284429,-0.00491622875786642,-0.007290126551397216,-0.001997291976607094,-0.00557338740904979,0.0012313785573964389,-0.006074525000966941,-0.003293053690630619,-0.016143636755087443,0.01401375102186774,0.005021588722054201,0.003683829474484825,-0.004458779777852076,-0.00554395472205356,-0.0028316375780418463,0.007767319670952152,-0.002851119251319795,0.004693747574916789,-0.007597249962556492,0.009242129044176945,0.00685703841981698,0.011730316253205867,-0.00868144775990953,0.002345257788679067,0.012058608000196494,0.006361761504599232,-0.0035519058279025453,0.0077067796925317684,0.009108914190115393,0.002163447466236486,-0.0038349843912346047,0.0054397824554552445,0.012607174756520222,0.006094764179309188,0.0016441086589735025,0.0016038376534081578,0.0015635809682037571,0.0017946521450153163,0.0017543804872997696,0.001392102131822801,0.0026157247766088673,0.00549091279920802,0.00015978299289264966,8.446090072022848e-05,-0.0008736888176108927,-0.002108579699380543,-0.0009427946232260968,-0.000982784892561831,-0.0012057722612525954,0.00160932293298331,-0.001529370187046945,0.0003607649480868544,0.0043645816441220415,0.008609321874385937,0.0028199671657100417,0.0037817679576097117,-0.0001146592466413883,0.0005313219165740137,-0.0008503566687071191,-0.00437118977013789,-0.006512410577211034,-0.006204818623926263,-0.002764261068816594,-0.006334192141124963,-0.019536701738837082,-0.022483781877273946,-0.006512410577211034,-0.006204818623926263,-0.002764261068816594,-0.006334192141124963,-0.022483781877273946,-0.019536701738837082,0.003897379381383835,0.018080250713109296,0.019088410926705445,0.003797880086797737,0.009472723999650079,0.012989685200736185,0.0,0.0,0.0,0.0,0.0,0.019088410926705445,0.019088410926705445,0.0,20460
-0.0051604726918531045,-0.001263463082741054,0.007749826259660269,0.005702516692961412,0.0009348716910305623,0.005117660191852893,-0.00906524529103338,0.002483613195347128,-0.003902693284472218,-0.0007628998444749892,-0.01233918026471808,0.014767235213374967,-0.004915942957553657,-0.00728937330605565,-0.0019973067636995167,-0.005572843327406591,0.0012305939954397752,-0.0060739933061984665,-0.0032933969473856717,-0.01614267061582755,0.014010530206761487,0.0050197216293009226,0.0036834239459524847,-0.004459049941655216,-0.005543314641088186,-0.002831611103229918,0.007766373145793996,-0.00285031715691079,0.0046914399746587334,-0.007595433092016205,0.009237744689218987,0.0068541620153142364,0.011724973295399344,-0.008675844917943392,0.002345462169005729,0.012053351831125795,0.006361451534307171,-0.0035538244089034273,0.0077057753643031265,0.009110443648336202,0.0021603280994663856,-0.00383593304545484,0.005440889196766177,0.012609619991898033,0.0060920750130397045,0.0016433778736378135,0.0016031027313684076,0.0015628418958375284,0.0017938905593884549,0.0017536147658310745,0.001391299036037996,0.0026145238516256204,0.005488161387524414,0.00015980087894579777,8.446922088625809e-05,-0.0008743373991824655,-0.0021083819409576008,-0.0009427064340136822,-0.000982701177243421,-0.0012056671668153273,0.0016091829038858442,-0.0015292212025053147,0.0003589995031421916,0.004362627059642276,0.008606107941659677,0.002818503576887399,0.003779745914317554,-0.00011407292777538831,0.0005313953547830067,-0.0008498720358918057,-0.004370737112201511,-0.006517544978858328,-0.006202697907761082,-0.0027632657442804485,-0.0063312586006378695,-0.019534880215305816,-0.02247295415280652,-0.006517544978858328,-0.006202697907761082,-0.0027632657442804485,-0.0063312586006378695,-0.02247295415280652,-0.019534880215305816,0.00389700960911205,0.018078534633434704,0.019086538766894028,0.003797551247944592,0.009471827821780947,0.012988450759419859,0.0,0.0,0.0,0.0,0.0,0.019086538766894028,0.019086538766894028,0.0,20520
-0.0051600213007156025,-0.0012633816025433794,0.007748979625757755,0.00570175691461585,0.0009349636732474424,0.00511720880071539,-0.009064456692006811,0.0024831210919193584,-0.0039026631144799522,-0.0007628129889179644,-0.012338706140069124,0.014766277079820058,-0.004915659453001793,-0.007288625419319097,-0.0019973221104625754,-0.00557230814599951,0.0012298177423457637,-0.006073462495984573,-0.003293734079199974,-0.016141701455718194,0.01400731444015367,0.005017857922301885,0.0036830206997478664,-0.00445931872659375,-0.00554267792469669,-0.0028315843878622656,0.007765429929668044,-0.0028495173146906054,0.004689137721032679,-0.007593619310282022,0.009233369847444314,0.006851291122821909,0.011719641508009294,-0.008670254324138909,0.002345666745537989,0.012048107899209164,0.006361142452887975,-0.0035557365779289997,0.007704773284190298,0.009111967577107916,0.0021572173793357316,-0.0038368779874555984,0.0054419922404302075,0.012612055980544396,0.0060894032136429715,0.0016426518023073251,0.001602372523241903,0.0015621075373779911,0.0017931339260785113,0.0017528539965819296,0.001390500892547456,0.0026133306270569837,0.005485427342555446,0.00015981875696423098,8.447754181924679e-05,-0.0008749806261352825,-0.0021081842381379104,-0.0009426182695671659,-0.000982617484584372,-0.0012055621011083234,0.0016090429130120895,-0.0015290722604052378,0.00035723818177584325,0.004360675908876071,0.008602899841397185,0.002817042468810647,0.0037777273777012538,-0.00011348709137681073,0.0005314687489067265,-0.0008493878245012798,-0.004370288076779878,-0.006522652766901424,-0.006200589211726498,-0.002762275872407866,-0.0063283305531854385,-0.019533070321188468,-0.022462147099909267,-0.006522652766901424,-0.006200589211726498,-0.002762275872407866,-0.0063283305531854385,-0.022462147099909267,-0.019533070321188468,0.003896639698172223,0.018076817920307946,0.01908466637192035,0.0037972224987047848,0.009470931400777963,0.012987216014765652,0.0,0.0,0.0,0.0,0.0,0.01908466637192035,0.01908466637192035,0.0,20580
-0.005159569068946394,-0.0012632994112191564,0.0077481347361963845,0.005701005641506364,0.0009350556388739926,0.0051167565689461784,-0.00906366646821002,0.0024826215233741773,-0.0039026204130946976,-0.0007627193724660061,-0.01233822707015875,0.014765321167281874,-0.004915378050076661,-0.007287882532298026,-0.001997337928481937,-0.005571781288320671,0.0012290493149992002,-0.006072932511007316,-0.0032940653550527126,-0.016140729433405866,0.014004103619889723,0.005015997512789348,0.003682619544076947,-0.004459586125896317,-0.0055420442908905325,-0.0028315573999656563,0.007764489781093572,-0.0028487196490223207,0.004686840674562582,-0.00759180851548166,0.009229004264798576,0.006848425618422651,0.011714320606543174,-0.008664675681297508,0.0023458713464203852,0.012042875902418365,0.006360834064783919,-0.0035576423677205417,0.007703773267961998,0.00911348581492648,0.002154115092107417,-0.003837819155884228,0.0054430915226320225,0.012614482500088814,0.006086748700693179,0.0016419304231413373,0.0016016470071905941,0.001561377870989269,0.0017923822221783184,0.0017520981566478502,0.0013897076784655674,0.00261214506722791,0.0054827105839083045,0.00015983662698486217,8.44858633895838e-05,-0.0008756185215579213,-0.002107986590544364,-0.0009425301297184726,-0.0009825338144261152,-0.0012054570639320596,0.0016089029600962613,-0.001528923360461898,0.00035548085439305964,0.004358728103579881,0.008599697430298212,0.0028155837671469622,0.0037757122787400767,-0.00011290183168205133,0.0005315420990111497,-0.000848904128863292,-0.004369842410703301,-0.006527733799395636,-0.006198492478481364,-0.002761291429448341,-0.0063254077418635505,-0.019531271169914245,-0.02245136033538795,-0.006527733799395636,-0.006198492478481364,-0.002761291429448341,-0.0063254077418635505,-0.02245136033538795,-0.019531271169914245,0.0038962696577272368,0.01807510061562556,0.01908279376357874,0.003796893838454436,0.009470034751990103,0.012985980986522587,0.0,0.0,0.0,0.0,0.0,0.01908279376357874,0.01908279376357874,0.0,20640
-0.005159117246640352,-0.0012632175529630352,0.007747289075780545,0.005700249010055378,0.0009351475861953922,0.005116304746640134,-0.009062877032330819,0.002482126405535539,-0.00390258385122941,-0.0007626303435010812,-0.012337748873490637,0.014764361941543265,-0.004915094219458066,-0.007287136391951169,-0.0019973521234418565,-0.005571249608616699,0.0012282777724051514,-0.006072401847239387,-0.003294396645292974,-0.01613975793933102,0.014000895566378239,0.005014138486240015,0.0036822160012149586,-0.0044598518602459334,-0.0055414071090538995,-0.002831529257270983,0.007763547007666529,-0.0028479225145951934,0.004684545839955603,-0.007589998416303112,0.009224642452569643,0.006845562867572731,0.011709004471435278,-0.008659102667746206,0.0023460717563491347,0.012037649412072029,0.006360521678828039,-0.003559542025374624,0.007702770948379466,0.009114993946365084,0.002151016694183098,-0.003838754709410362,0.005444185148852272,0.01261689330400912,0.006084111350683604,0.001641213702609748,0.0016009261496917745,0.0015606528631553847,0.0017916354124813904,0.0017513472108297888,0.0013889193586528366,0.0026109671173759996,0.005480010988177694,0.00015985448904415686,8.449418279791876e-05,-0.0008762511116191993,-0.0021077889978014103,-0.0009424420143001606,-0.0009824501666106699,-0.0012053520550878909,0.0016087630448738946,-0.001528774502391889,0.0003537246835835317,0.004356781731663672,0.00859649761175926,0.0028141258462985597,0.003773699151374138,-0.00011231938370187658,0.0005316154048065449,-0.0008484231835874323,-0.004369394295934958,-0.006532781953325515,-0.006196407610752736,-0.0027603123885741013,-0.0063224843943748,-0.01952946336540325,-0.022440585874084026,-0.006532781953325515,-0.006196407610752736,-0.0027603123885741013,-0.0063224843943748,-0.022440585874084026,-0.01952946336540325,0.0038958996936773165,0.0180733836610744,0.01908092144024772,0.0037965652665724555,0.009469138214166693,0.012984746110392069,0.0,0.0,0.0,0.0,0.0,0.01908092144024772,0.01908092144024772,0.0,20700
-0.005158665394837348,-0.0012631356610439436,0.007746443528117421,0.005699491889711832,0.0009352395157984201,0.005115852894837128,-0.009062087537158248,0.002481631536070355,-0.0039025468585247632,-0.0007625419161814302,-0.012337269506149513,0.014763401346990323,-0.004914809566863649,-0.007286389914440527,-0.001997365442838916,-0.005570717746446822,0.0012275069678938575,-0.006071871045283082,-0.0032947258924883676,-0.016138785788435774,0.013997691040494567,0.00501228151838432,0.0036818116588153496,-0.00446011603690667,-0.005540768730964834,-0.0028315002780223,0.007762603627643008,-0.002847126487716359,0.004682254259712767,-0.0075881898190135995,0.009220286325405452,0.006842703781240678,0.011703695232654274,-0.00865353747933336,0.0023462694829518255,0.012032430661458485,0.006360206966917186,-0.0035614354995007814,0.007701767875368756,0.009116493581929008,0.0021479237621711,-0.0038396853283974744,0.005445273817978885,0.01261929067962935,0.0060814910857974755,0.001640501619580245,0.001600209929615533,0.0015599324927483662,0.001790893474824408,0.0017506011369668583,0.001388135910965159,0.0026097967429827545,0.00547732847757631,0.00015987234317857156,8.45025010191987e-05,-0.0008768784202170597,-0.002107591459535395,-0.0009423539231456328,-0.0009823665409808544,-0.0012052470743781764,0.0016086231670815517,-0.0015286256859129255,0.00035197066699409977,0.004354837467951952,0.008593301466452706,0.002812669294949061,0.0037716884856492726,-0.00011173880256726454,0.0005316886664564339,-0.0008479440440310997,-0.004368945790415794,-0.006537799593831874,-0.006194334554614798,-0.00275933872523126,-0.006319562718869914,-0.01952765372090373,-0.02242982630211149,-0.006537799593831874,-0.006194334554614798,-0.00275933872523126,-0.006319562718869914,-0.02242982630211149,-0.01952765372090373,0.003895529733793405,0.018071666726319612,0.019079049227356724,0.003796236782440582,0.00946824166902695,0.012983511234314446,0.0,0.0,0.0,0.0,0.0,0.019079049227356724,0.019079049227356724,0.0,20760
-0.0051582135146653,-0.0012630537363676046,0.007745598091155894,0.005698734267829986,0.0009353314276779188,0.005115401014665078,-0.00906129798485721,0.0024811369120453543,-0.003902509443486044,-0.0007624541011016752,-0.012336788973417332,0.014762439378296712,-0.00491452409919615,-0.007285643105992189,-0.0019973778926472147,-0.005570185707383056,0.0012267369012143071,-0.006071340112509687,-0.0032950531051888564,-0.01613781298823746,0.013994490036773277,0.005010426609338499,0.0036814065238728834,-0.004460378662151816,-0.0055401291680619025,-0.0028314704682424943,0.007761659650670356,-0.002846331565720485,0.004679965925204476,-0.007586382722855889,0.009215935870313554,0.006839848347797978,0.011698392872508243,-0.008647980094761431,0.002346464542115019,0.012027219629075355,0.006359889942467216,-0.003563322815049165,0.007700764057522376,0.009117984760054765,0.0021448362798811684,-0.0038406110352352915,0.005446357552237441,0.012621674687821726,0.006078887818081999,0.0016397941501705986,0.0015994983230831663,0.0015592167358925311,0.0017901563841499508,0.0017498599100051976,0.0013873573103751135,0.002608633905038814,0.005474662964197068,0.00015989018942432702,8.451081804478464e-05,-0.0008775004718041169,-0.0021073939753742145,-0.0009422658560890451,-0.000982282937380195,-0.0012051421216060297,0.0016084833264570647,-0.00152847691074408,0.000350218803156128,0.0043528953125180755,0.00859010898728669,0.0028112141220818414,0.0037696802653251218,-0.00011115999232489428,0.000531761884011329,-0.0008474666143109146,-0.004368496899443253,-0.0065427868697397265,-0.006192273246576858,-0.0027583704143141767,-0.0063166428202890024,-0.019525842218448778,-0.022419081477956238,-0.0065427868697397265,-0.006192273246576858,-0.0027583704143141767,-0.0063166428202890024,-0.022419081477956238,-0.019525842218448778,0.0038951597782976954,0.01806994981238071,0.019077177125574926,0.0037959083854432894,0.009467345117332774,0.012982276359316609,0.0,0.0,0.0,0.0,0.0,0.019077177125574926,0.019077177125574926,0.0,20820
