time,ecs,pcs
0.0,0.9985422740500701,0.9999999999990656
1.0,0.9999999999975896,0.9999999999990653
10.0,0.9999999999975618,0.9999999999990417
20.0,0.9999999999975354,0.9999999999990197
30.0,0.9999999999975077,0.9999999999989928
40.0,0.9999999999974797,0.9999999999989643
50.0,0.9999999999974517,0.9999999999989341
60.0,0.9999999999974232,0.9999999999989025
70.0,0.9999999999973913,0.9999999999988637
80.0,0.9999999999973466,0.9999999999988306
90.0,0.9999999999972957,0.9999999999987921
100.0,0.9999999999972393,0.999999999998743
101.0,0.6480020920059398,0.4388096469614158
110.0,0.6471372422455033,0.4383520097777366
113.0,0.6544839678766327,0.4536847164062566
115.0,0.6669108552535175,0.5078833881714067
117.0,0.6741553098274388,0.5282009652545852
119.0,0.6734793687293906,0.5280813172919474
120.0,0.6728003700776751,0.5203408185246785
121.0,0.6712426408072634,0.5202820318057132
130.0,0.67034284980115,0.5197531939287642
140.0,0.6693389286032956,0.5191632803695373
150.0,0.6697894065452873,0.5185583951376899
160.0,0.6673204937238539,0.5179356604083565
170.0,0.6662834615886918,0.5172771667991647
180.0,0.6621772054285135,0.49580737173211115
190.0,0.6611272255094995,0.4951781957952057
200.0,0.6600652089161003,0.4945459229116915
210.0,0.6589917589077685,0.4939108746488656
220.0,0.6593649947356262,0.49327406121354506
230.0,0.6568101998686727,0.4926328087196818
240.0,0.6492666716232617,0.46204475567148395
250.0,0.6495919208821128,0.4614256974908695
260.0,0.64845663030821,0.46080672493237557
270.0,0.647322256921035,0.4601884689219608
280.0,0.6447310793007902,0.45957093745081823
290.0,0.643596965108286,0.4589537736059297
295.0,0.6430292400638218,0.4586452353762717
297.0,0.6540234938102301,0.46213499190421325
299.0,0.6547499449753333,0.46201141030106285
300.0,0.6485490291978815,0.4336386009736282
309.0,0.652013371024154,0.43624775265776694
310.0,0.6524027960762113,0.43618999679110554
320.0,0.6497656562695965,0.4356121208557642
330.0,0.6500429459456247,0.4350340325137448
340.0,0.6474058988584207,0.4344566844559383
350.0,0.6476821876627594,0.4338670442859247
353.0,0.6473279343291295,0.43369005171744196
355.0,0.6502718855333933,0.43453062255543706
357.0,0.6505454385847519,0.43441266560418423
360.0,0.6450150785716429,0.4179299051500474
370.0,0.6437758465685063,0.4172624782783835
377.0,0.8082456251489121,0.6169384190768828
380.0,0.8074460252610142,0.61651490568512
390.0,0.8057120890688563,0.6150969605369617
400.0,0.8039747387910858,0.613674627773485
410.0,0.802236908728291,0.612252214894271
411.0,0.8020631364918346,0.6121099781668032
413.0,0.9677232982009707,0.9380791811524786
415.0,0.9677595204834786,0.9380649904381153
417.0,0.9677015617778992,0.9380507979793136
419.0,0.9677377375950449,0.9380366058605929
420.0,0.9662367760743666,0.9265965456960599
421.0,0.9662288805084299,0.9265851114113121
423.0,0.9662129576406535,0.9265622183966161
430.0,0.9661072881479167,0.9264819801518387
440.0,0.9660262742833388,0.9263672115741998
450.0,0.9659431461190015,0.9262518778309168
460.0,0.9658567095564825,0.926135655186614
470.0,0.9657690757135627,0.9260193242336121
480.0,0.9624801598228353,0.8973933156697029
487.0,0.96239060379422,0.8973281994728203
489.0,0.9852110024654742,0.9020896111009329
490.0,0.9852181070047268,0.902079489789336
491.0,0.98374592356514,0.9020693687808397
500.0,0.985049130664944,0.9019774782674101
510.0,0.9848963569661334,0.901873993224133
520.0,0.9847438209314608,0.9017707681734531
530.0,0.9845907573183431,0.9016675323980148
540.0,0.9834498653017761,0.8945856631532872
550.0,0.9832867971246436,0.8944860326000033
560.0,0.9831221176048058,0.8943862306131508
570.0,0.9829580509235469,0.8942866346434367
580.0,0.9827940978997051,0.8941871561108703
590.0,0.9826257217973692,0.8940868961051087
600.0,0.984066607414691,0.9012791062807208
610.0,0.9839217156819017,0.9012209565271148
620.0,0.9837724989815163,0.9011620289947777
630.0,0.9836143331723667,0.9010996284615124
640.0,0.9834501395635102,0.9010324069902262
650.0,0.983288290943158,0.9009666136412554
660.0,0.9832253726972386,0.9007439850332272
670.0,0.9830645529117785,0.9006798708384615
675.0,0.9829841727313452,0.9006478076507685
677.0,0.9829520758310843,0.9006349965088053
679.0,0.9814871605292192,0.9006221866150319
680.0,0.9829039485911294,0.9006157819913814
690.0,0.9827437065439615,0.9005517630698228
700.0,0.9825837411117427,0.9004877870160773
710.0,0.9824234601473032,0.9004236818918215
720.0,0.9815424230767199,0.8976593558802403
730.0,0.9813476904876663,0.8975842384636805
740.0,0.9811530476943925,0.8975097417544728
750.0,0.9809591733889335,0.8974353839823288
760.0,0.9807656349108754,0.8973610879124938
770.0,0.9805724291983092,0.8972868533086494
780.0,0.9776635958129382,0.8834020517200452
790.0,0.9774234367144377,0.883284683117601
800.0,0.977181365155131,0.8831915592698866
810.0,0.9769381207599337,0.8830881504308434
820.0,0.976695682327996,0.8829861357690852
830.0,0.9764525679198112,0.882883980419613
835.0,0.9763280894239266,0.8828418155798695
837.0,0.9763121158702367,0.8828268558062661
839.0,0.9762613725095636,0.8828119953931582
840.0,0.9730801338608245,0.8683186796502143
841.0,0.9730504580545389,0.8683118469522104
843.0,0.9729911207674651,0.8682981851213949
850.0,0.9713641547377247,0.8682500423021544
860.0,0.9710597310353618,0.8681800727589044
870.0,0.9707511479153865,0.8681088067975693
880.0,0.9704388489896449,0.8680366290797433
890.0,0.9701281044972189,0.8679648074465794
897.0,0.9713686649846675,0.8679146068712843
900.0,0.966625760307746,0.8465304249709087
910.0,0.9662476086877415,0.8465196628939954
920.0,0.9658582851609938,0.846506595449072
