W_J10,W_J11,W_J12,W_J13,W_J21,W_J22,W_J23,W_J31,W_J32,W_R9,W_T2,time
0.0,0.00946352946,0.00946352946,0.00630901964,0.00946352946,0.01261803928,0.00946352946,0.00630901964,0.00630901964,-0.14559634401309354,0.07619712797309354,0
0.0,0.00946352946,0.00946352946,0.00630901964,0.00946352946,0.01261803928,0.00946352946,0.00630901964,0.00630901964,-0.14556022722732948,0.07616101118732946,60
0.0,0.00946352946,0.00946352946,0.00630901964,0.00946352946,0.01261803928,0.00946352946,0.00630901964,0.00630901964,-0.14552411893647074,0.07612490289647073,120
0.0,0.00946352946,0.00946352946,0.00630901964,0.00946352946,0.01261803928,0.00946352946,0.00630901964,0.00630901964,-0.1454880191424458,0.0760888031024458,180
0.0,0.00946352946,0.00946352946,0.00630901964,0.00946352946,0.01261803928,0.00946352946,0.00630901964,0.00630901964,-0.14545192784717595,0.07605271180717595,240
0.0,0.00946352946,0.00946352946,0.00630901964,0.00946352946,0.01261803928,0.00946352946,0.00630901964,0.00630901964,-0.14541584505258193,0.07601662901258192,300
0.0,0.00946352946,0.00946352946,0.00630901964,0.00946352946,0.01261803928,0.00946352946,0.00630901964,0.00630901964,-0.1453797707605841,0.07598055472058408,360
0.0,0.00946352946,0.00946352946,0.00630901964,0.00946352946,0.01261803928,0.00946352946,0.00630901964,0.00630901964,-0.14534370497310273,0.07594448893310272,420
0.0,0.00946352946,0.00946352946,0.00630901964,0.00946352946,0.01261803928,0.00946352946,0.00630901964,0.00630901964,-0.1453076476920575,0.0759084316520575,480
0.0,0.00946352946,0.00946352946,0.00630901964,0.00946352946,0.01261803928,0.00946352946,0.00630901964,0.00630901964,-0.145271598919368,0.075872382879368,540
0.0,0.00946352946,0.00946352946,0.00630901964,0.00946352946,0.01261803928,0.00946352946,0.00630901964,0.00630901964,-0.14523555865695323,0.07583634261695323,600
0.0,0.00946352946,0.00946352946,0.00630901964,0.00946352946,0.01261803928,0.00946352946,0.00630901964,0.00630901964,-0.14519952690673205,0.07580031086673204,660
0.0,0.00946352946,0.00946352946,0.00630901964,0.00946352946,0.01261803928,0.00946352946,0.00630901964,0.00630901964,-0.14516350367062278,0.07576428763062276,720
0.0,0.00946352946,0.00946352946,0.00630901964,0.00946352946,0.01261803928,0.00946352946,0.00630901964,0.00630901964,-0.1451274889505437,0.07572827291054368,780
0.0,0.00946352946,0.00946352946,0.00630901964,0.00946352946,0.01261803928,0.00946352946,0.00630901964,0.00630901964,-0.1450914827484125,0.07569226670841249,840
0.0,0.00946352946,0.00946352946,0.00630901964,0.00946352946,0.01261803928,0.00946352946,0.00630901964,0.00630901964,-0.14505548506614668,0.07565626902614668,900
0.0,0.00946352946,0.00946352946,0.00630901964,0.00946352946,0.01261803928,0.00946352946,0.00630901964,0.00630901964,-0.1450194959056633,0.07562027986566329,960
0.0,0.00946352946,0.00946352946,0.00630901964,0.00946352946,0.01261803928,0.00946352946,0.00630901964,0.00630901964,-0.14498351526887904,0.07558429922887903,1020
0.0,0.00946352946,0.00946352946,0.00630901964,0.00946352946,0.01261803928,0.00946352946,0.00630901964,0.00630901964,-0.14494754315771025,0.07554832711771023,1080
0.0,0.00946352946,0.00946352946,0.00630901964,0.00946352946,0.01261803928,0.00946352946,0.00630901964,0.00630901964,-0.1449115795740732,0.07551236353407319,1140
0.0,0.00946352946,0.00946352946,0.00630901964,0.00946352946,0.01261803928,0.00946352946,0.00630901964,0.00630901964,-0.14487562451988342,0.07547640847988343,1200
0.0,0.00946352946,0.00946352946,0.00630901964,0.00946352946,0.01261803928,0.00946352946,0.00630901964,0.00630901964,-0.1448396779970562,0.07544046195705618,1260
0.0,0.00946352946,0.00946352946,0.00630901964,0.00946352946,0.01261803928,0.00946352946,0.00630901964,0.00630901964,-0.14480374000750668,0.07540452396750667,1320
0.0,0.00946352946,0.00946352946,0.00630901964,0.00946352946,0.01261803928,0.00946352946,0.00630901964,0.00630901964,-0.14476781055314944,0.07536859451314944,1380
0.0,0.00946352946,0.00946352946,0.00630901964,0.00946352946,0.01261803928,0.00946352946,0.00630901964,0.00630901964,-0.1447318896358988,0.0753326735958988,1440
0.0,0.00946352946,0.00946352946,0.00630901964,0.00946352946,0.01261803928,0.00946352946,0.00630901964,0.00630901964,-0.1446959772576687,0.07529676121766869,1500
0.0,0.00946352946,0.00946352946,0.00630901964,0.00946352946,0.01261803928,0.00946352946,0.00630901964,0.00630901964,-0.1446600734203727,0.07526085738037269,1560
0.0,0.00946352946,0.00946352946,0.00630901964,0.00946352946,0.01261803928,0.00946352946,0.00630901964,0.00630901964,-0.14462417812592393,0.07522496208592393,1620
0.0,0.00946352946,0.00946352946,0.00630901964,0.00946352946,0.01261803928,0.00946352946,0.00630901964,0.00630901964,-0.14458829137623547,0.07518907533623545,1680
0.0,0.00946352946,0.00946352946,0.00630901964,0.00946352946,0.01261803928,0.00946352946,0.00630901964,0.00630901964,-0.14455241317321957,0.07515319713321955,1740
0.0,0.00946352946,0.00946352946,0.00630901964,0.00946352946,0.01261803928,0.00946352946,0.00630901964,0.00630901964,-0.14451654351878845,0.07511732747878845,1800
0.0,0.00946352946,0.00946352946,0.00630901964,0.00946352946,0.01261803928,0.00946352946,0.00630901964,0.00630901964,-0.1444806824148539,0.0750814663748539,1860
0.0,0.00946352946,0.00946352946,0.00630901964,0.00946352946,0.01261803928,0.00946352946,0.00630901964,0.00630901964,-0.14444482986332724,0.07504561382332722,1920
