W_J10,W_J11,W_J12,W_J13,W_J21,W_J22,W_J23,W_J31,W_J32,W_R9,W_T2,time
0.0,0.009463529464968295,0.00946352946497363,0.00630901964338388,0.009463529464961078,0.012618039286762509,0.009463529465206247,0.006309019643233201,0.006309019643015907,-0.09705187425117592,0.02765265817467117,1680
0.0,0.009463529464969006,0.009463529464974476,0.006309019643384437,0.009463529464961875,0.012618039286763609,0.009463529465207074,0.006309019643233735,0.006309019643016448,-0.09703245787697852,0.027633241800467865,1740
0.0,0.009463529464969716,0.009463529464975317,0.006309019643384994,0.00946352946496267,0.01261803928676471,0.009463529465207902,0.0063090196432342704,0.006309019643016988,-0.09701305134621856,0.027613835269701997,1800
0.0,0.009463529464970429,0.009463529464976158,0.00630901964338555,0.009463529464963465,0.012618039286765807,0.009463529465208726,0.006309019643234805,0.006309019643017528,-0.09699365465769662,0.027594438581174153,1860
0.0,0.009463529464971136,0.009463529464977,0.006309019643386106,0.00946352946496426,0.012618039286766906,0.009463529465209553,0.00630901964323534,0.006309019643018068,-0.09697426781021036,0.027575051733681983,1920
0.0,0.009463529464971848,0.009463529464977841,0.006309019643386661,0.009463529464965056,0.012618039286768006,0.009463529465210379,0.006309019643235873,0.006309019643018608,-0.09695489080255418,0.02755567472601991,1980
0.0,0.009463529464972557,0.00946352946497868,0.006309019643387217,0.009463529464965849,0.012618039286769099,0.009463529465211203,0.006309019643236407,0.0063090196430191465,-0.09693552363351975,0.02753630755697959,2040
0.0,0.009463529464973268,0.009463529464979518,0.006309019643387772,0.009463529464966642,0.012618039286770197,0.009463529465212027,0.00630901964323694,0.006309019643019685,-0.09691616630189616,0.027516950225350112,2100
0.0,0.009463529464973974,0.009463529464980358,0.006309019643388325,0.009463529464967436,0.012618039286771292,0.009463529465212851,0.006309019643237472,0.006309019643020223,-0.09689681880646944,0.027497602729917504,2160
0.0,0.009463529464974682,0.009463529464981196,0.0063090196433888785,0.009463529464968227,0.012618039286772386,0.009463529465213673,0.0063090196432380044,0.006309019643020761,-0.0968774811460225,0.027478265069464703,2220
0.0,0.00946352946497539,0.009463529464982034,0.006309019643389433,0.009463529464969018,0.012618039286773478,0.009463529465214497,0.006309019643238536,0.0063090196430212984,-0.09685815331933581,0.027458937242772128,2280
0.0,0.009463529464976094,0.009463529464982868,0.006309019643389986,0.00946352946496981,0.01261803928677457,0.009463529465215318,0.006309019643239068,0.006309019643021835,-0.09683883532518688,0.027439619248617327,2340
0.0,0.009463529464976802,0.009463529464983708,0.006309019643390539,0.0094635294649706,0.012618039286775662,0.009463529465216138,0.006309019643239598,0.006309019643022372,-0.09681952716234965,0.027420311085774217,2400
0.0,0.009463529464977508,0.009463529464984544,0.00630901964339109,0.00946352946497139,0.012618039286776754,0.00946352946521696,0.00630901964324013,0.006309019643022907,-0.0968002288295962,0.02740101275301491,2460
0.0,0.009463529464978214,0.009463529464985377,0.006309019643391643,0.009463529464972179,0.012618039286777847,0.009463529465217781,0.006309019643240659,0.006309019643023444,-0.09678094032569531,0.02738172424910817,2520
0.0,0.009463529464978917,0.009463529464986213,0.0063090196433921945,0.009463529464972966,0.012618039286778935,0.0094635294652186,0.00630901964324119,0.00630901964302398,-0.09676166164941272,0.027362445572819714,2580
0.0,0.009463529464979623,0.009463529464987047,0.006309019643392744,0.009463529464973754,0.012618039286780024,0.009463529465219419,0.006309019643241719,0.006309019643024515,-0.09674239279951141,0.027343176722912567,2640
0.0,0.009463529464980327,0.00946352946498788,0.006309019643393297,0.009463529464974542,0.01261803928678111,0.009463529465220239,0.0063090196432422484,0.00630901964302505,-0.0967231337747516,0.027323917698146908,2700
0.0,0.00946352946498103,0.009463529464988714,0.006309019643393847,0.009463529464975329,0.0126180392867822,0.009463529465221054,0.0063090196432427775,0.006309019643025584,-0.09670388457389079,0.027304668497280245,2760
0.0,0.009463529464981734,0.009463529464989545,0.006309019643394397,0.009463529464976115,0.012618039286783286,0.009463529465221871,0.006309019643243307,0.006309019643026118,-0.09668464519568283,0.02728542911906646,2820
0.0,0.009463529464982435,0.009463529464990376,0.006309019643394946,0.0094635294649769,0.01261803928678437,0.009463529465222689,0.006309019643243835,0.006309019643026651,-0.09666541563887975,0.027266199562257547,2880
0.0,0.009463529464983137,0.009463529464991209,0.006309019643395496,0.009463529464977687,0.012618039286785456,0.009463529465223504,0.006309019643244362,0.006309019643027185,-0.09664619590222992,0.027246979825601876,2940
0.0,0.009463529464983836,0.009463529464992038,0.006309019643396045,0.00946352946497847,0.01261803928678654,0.00946352946522432,0.00630901964324489,0.006309019643027718,-0.0966269859844791,0.02722776990784524,3000
0.0,0.009463529464984539,0.009463529464992867,0.006309019643396593,0.009463529464979255,0.012618039286787624,0.009463529465225134,0.006309019643245417,0.00630901964302825,-0.09660778588437062,0.02720856980773094,3060
0.0,0.009463529464985241,0.009463529464993696,0.006309019643397141,0.009463529464980039,0.012618039286788707,0.009463529465225948,0.0063090196432459425,0.006309019643028781,-0.09658859560064392,0.027189379523998428,3120
0.0,0.009463529464985939,0.009463529464994527,0.0063090196433976875,0.009463529464980821,0.012618039286789787,0.009463529465226762,0.006309019643246469,0.006309019643029314,-0.09656941513203687,0.02717019905538557,3180
0.0,0.009463529464986638,0.009463529464995353,0.006309019643398236,0.009463529464981605,0.012618039286790868,0.009463529465227577,0.0063090196432469955,0.006309019643029846,-0.09655024447728293,0.027151028400625814,3240
0.0,0.009463529464987339,0.009463529464996182,0.006309019643398783,0.009463529464982386,0.012618039286791949,0.009463529465228389,0.006309019643247522,0.006309019643030376,-0.09653108363511438,0.02713186755845145,3300
0.0,0.009463529464988036,0.009463529464997008,0.0063090196433993285,0.009463529464983167,0.012618039286793028,0.0094635294652292,0.006309019643248047,0.006309019643030907,-0.09651193260425914,0.02711271652759042,3360
0.0,0.009463529464988733,0.009463529464997835,0.006309019643399875,0.009463529464983949,0.012618039286794107,0.009463529465230013,0.0063090196432485715,0.006309019643031437,-0.09649279138344324,0.02709357530676873,3420
0.0,0.00946352946498943,0.009463529464998661,0.0063090196434004205,0.00946352946498473,0.012618039286795184,0.009463529465230823,0.006309019643249095,0.006309019643031967,-0.09647365997138937,0.027074443894709057,3480
0.0,0.00946352946499013,0.009463529464999487,0.006309019643400967,0.00946352946498551,0.012618039286796263,0.009463529465231635,0.00630901964324962,0.006309019643032497,-0.09645453836681754,0.02705532229013143,3540
0.0,0.009463529464990824,0.00946352946500031,0.006309019643401511,0.009463529464986287,0.012618039286797339,0.009463529465232443,0.006309019643250144,0.006309019643033026,-0.09643542656844492,0.02703621049175304,3600
0.0,0.009463529464991521,0.009463529465001135,0.0063090196434020555,0.009463529464987066,0.012618039286798416,0.00946352946523325,0.006309019643250666,0.006309019643033554,-0.09641632457498556,0.02701710849828789,3660
0.0,0.009463529464992217,0.00946352946500196,0.0063090196434026,0.009463529464987847,0.012618039286799488,0.00946352946523406,0.00630901964325119,0.006309019643034083,-0.09639723238515098,0.026998016308447538,3720
0.0,0.009463529464992912,0.009463529465002783,0.006309019643403143,0.009463529464988622,0.012618039286800563,0.009463529465234868,0.006309019643251711,0.006309019643034612,-0.09637814999764951,0.0269789339209403,3780
0.0,0.009463529464993606,0.009463529465003603,0.006309019643403689,0.0094635294649894,0.012618039286801639,0.009463529465235675,0.0063090196432522335,0.006309019643035139,-0.09635907741118685,0.026959861334471865,3840
0.0,0.009463529464994298,0.009463529465004427,0.006309019643404231,0.009463529464990177,0.01261803928680271,0.009463529465236483,0.0063090196432527565,0.006309019643035665,-0.09634001462446583,0.026940798547745077,3900
0.0,0.009463529464994992,0.009463529465005248,0.006309019643404773,0.00946352946499095,0.01261803928680378,0.00946352946523729,0.006309019643253278,0.006309019643036193,-0.09632096163618638,0.026921745559459864,3960
0.0,0.009463529464995684,0.009463529465006067,0.006309019643405316,0.00946352946499173,0.012618039286804852,0.009463529465238093,0.006309019643253799,0.006309019643036719,-0.09630191844504535,0.026902702368313085,4020
0.0,0.009463529464996378,0.009463529465006889,0.006309019643405858,0.009463529464992505,0.012618039286805922,0.0094635294652389,0.0063090196432543195,0.006309019643037246,-0.09628288504973687,0.026883668972998858,4080
0.0,0.00946352946499707,0.009463529465007706,0.0063090196434063975,0.009463529464993275,0.012618039286806992,0.009463529465239704,0.006309019643254841,0.0063090196430377705,-0.09626386144895241,0.02686464537220866,4140
0.0,0.009463529464997763,0.009463529465008527,0.00630901964340694,0.00946352946499405,0.012618039286808061,0.009463529465240508,0.00630901964325536,0.006309019643038297,-0.0962448476413803,0.026845631564630806,4200
0.0,0.009463529464998451,0.009463529465009345,0.00630901964340748,0.009463529464994824,0.012618039286809131,0.009463529465241309,0.006309019643255879,0.006309019643038822,-0.09622584362570603,0.026826627548950783,4260
0.0,0.009463529464999143,0.00946352946501016,0.00630901964340802,0.009463529464995596,0.012618039286810196,0.009463529465242114,0.006309019643256399,0.006309019643039346,-0.0962068494006125,0.026807633323851512,4320
0.0,0.009463529464999834,0.009463529465010978,0.006309019643408562,0.00946352946499637,0.012618039286811265,0.009463529465242915,0.006309019643256918,0.00630901964303987,-0.09618786496477945,0.026788648888012735,4380
0.0,0.009463529465000524,0.009463529465011796,0.0063090196434091,0.00946352946499714,0.012618039286812327,0.009463529465243717,0.006309019643257436,0.006309019643040394,-0.09616889031688394,0.026769674240111514,4440
0.0,0.009463529465001211,0.009463529465012612,0.006309019643409641,0.00946352946499791,0.012618039286813395,0.009463529465244518,0.006309019643257954,0.006309019643040918,-0.09614992545560008,0.026750709378821916,4500
0.0,0.0094635294650019,0.009463529465013427,0.0063090196434101775,0.00946352946499868,0.012618039286814459,0.009463529465245318,0.006309019643258472,0.006309019643041441,-0.09613097037959913,0.026731754302815245,4560
0.0,0.00946352946500259,0.009463529465014242,0.006309019643410717,0.009463529464999452,0.012618039286815522,0.009463529465246118,0.00630901964325899,0.006309019643041963,-0.09611202508754932,0.02671280901075973,4620
0.0,0.009463529465003276,0.009463529465015056,0.006309019643411254,0.00946352946500022,0.012618039286816584,0.00946352946524692,0.006309019643259506,0.0063090196430424855,-0.09609308957811635,0.026693873501321057,4680
0.0,0.009463529465003964,0.00946352946501587,0.006309019643411793,0.00946352946500099,0.012618039286817647,0.009463529465247715,0.006309019643260023,0.006309019643043008,-0.09607416384996277,0.02667494777316176,4740
0.0,0.009463529465004651,0.009463529465016685,0.006309019643412329,0.009463529465001758,0.012618039286818709,0.009463529465248513,0.006309019643260539,0.00630901964304353,-0.0960552479017486,0.026656031824941886,4800
0.0,0.009463529465005336,0.009463529465017495,0.006309019643412867,0.009463529465002526,0.012618039286819767,0.009463529465249313,0.006309019643261056,0.00630901964304405,-0.0960363417321306,0.026637125655318204,4860
0.0,0.009463529465006022,0.009463529465018307,0.006309019643413403,0.009463529465003291,0.012618039286820829,0.00946352946525011,0.006309019643261571,0.0063090196430445715,-0.09601744533976304,0.026618229262944933,4920
0.0,0.009463529465006707,0.00946352946501912,0.006309019643413939,0.00946352946500406,0.012618039286821885,0.009463529465250906,0.006309019643262087,0.006309019643045092,-0.09599855872329695,0.02659934264647315,4980
0.0,0.009463529465007392,0.009463529465019929,0.006309019643414476,0.009463529465004826,0.012618039286822945,0.009463529465251702,0.006309019643262602,0.006309019643045613,-0.0959796818813808,0.02658046580455131,5040
0.0,0.009463529465008075,0.00946352946502074,0.00630901964341501,0.009463529465005591,0.012618039286824003,0.009463529465252496,0.006309019643263115,0.006309019643046132,-0.0959608148126601,0.026561598735824938,5100
0.0,0.00946352946500876,0.009463529465021549,0.006309019643415545,0.009463529465006356,0.012618039286825058,0.00946352946525329,0.006309019643263631,0.006309019643046651,-0.09594195751577769,0.026542741438936857,5160
0.0,0.009463529465009442,0.009463529465022357,0.006309019643416079,0.009463529465007121,0.012618039286826114,0.009463529465254085,0.006309019643264144,0.00630901964304717,-0.0959231099893731,0.026523893912526582,5220
0.0,0.009463529465010126,0.009463529465023166,0.006309019643416614,0.009463529465007885,0.012618039286827169,0.009463529465254878,0.006309019643264657,0.006309019643047689,-0.09590427223208357,0.02650505615523139,5280
0.0,0.009463529465010808,0.009463529465023974,0.006309019643417148,0.00946352946500865,0.012618039286828225,0.009463529465255673,0.00630901964326517,0.006309019643048208,-0.09588544424254287,0.026486228165685025,5340
0.0,0.00946352946501149,0.009463529465024783,0.006309019643417681,0.009463529465009411,0.012618039286829277,0.009463529465256465,0.006309019643265683,0.006309019643048726,-0.09586662601938263,0.026467409942519116,5400
0.0,0.009463529465012171,0.00946352946502559,0.006309019643418215,0.009463529465010173,0.01261803928683033,0.009463529465257255,0.006309019643266195,0.006309019643049243,-0.09584781756123095,0.02644860148436178,5460
0.0,0.009463529465012853,0.009463529465026396,0.006309019643418748,0.009463529465010936,0.012618039286831384,0.009463529465258047,0.006309019643266707,0.00630901964304976,-0.0958290188667134,0.026429802789838575,5520
0.0,0.009463529465013533,0.009463529465027199,0.0063090196434192804,0.009463529465011696,0.012618039286832436,0.00946352946525884,0.006309019643267219,0.006309019643050277,-0.09581022993445268,0.0264110138575722,5580
0.0,0.009463529465014211,0.009463529465028006,0.006309019643419811,0.009463529465012459,0.012618039286833487,0.00946352946525963,0.006309019643267729,0.006309019643050793,-0.09579145076306884,0.026392234686182733,5640
0.0,0.009463529465014893,0.00946352946502881,0.006309019643420344,0.009463529465013217,0.012618039286834535,0.009463529465260417,0.006309019643268241,0.006309019643051309,-0.09577268135117857,0.02637346527428681,5700
0.0,0.00946352946501557,0.009463529465029614,0.006309019643420874,0.009463529465013977,0.012618039286835586,0.009463529465261208,0.0063090196432687515,0.006309019643051826,-0.09575392169739616,0.026354705620498742,5760
0.0,0.009463529465016248,0.009463529465030417,0.006309019643421405,0.009463529465014737,0.012618039286836632,0.009463529465261996,0.006309019643269262,0.0063090196430523405,-0.0957351718003327,0.026335955723429658,5820
0.0,0.009463529465016928,0.009463529465031222,0.0063090196434219354,0.009463529465015493,0.01261803928683768,0.009463529465262785,0.006309019643269772,0.006309019643052856,-0.09571643165859672,0.02631721558168805,5880
0.0,0.009463529465017606,0.009463529465032022,0.006309019643422466,0.009463529465016253,0.012618039286838726,0.009463529465263572,0.006309019643270281,0.006309019643053369,-0.09569770127079369,0.026298485193879402,5940
0.0,0.00946352946501828,0.009463529465032823,0.006309019643422995,0.009463529465017011,0.012618039286839773,0.009463529465264358,0.00630901964327079,0.006309019643053884,-0.09567898063552663,0.026279764558606707,6000
0.0,0.009463529465018957,0.009463529465033626,0.006309019643423525,0.009463529465017766,0.01261803928684082,0.009463529465265144,0.006309019643271299,0.006309019643054398,-0.09566026975139523,0.026261053674469695,6060
0.0,0.009463529465019634,0.009463529465034424,0.0063090196434240535,0.009463529465018524,0.012618039286841862,0.00946352946526593,0.006309019643271807,0.006309019643054912,-0.09564156861699631,0.026242352540065166,6120
0.0,0.009463529465020309,0.009463529465035226,0.006309019643424583,0.00946352946501928,0.012618039286842908,0.009463529465266716,0.0063090196432723155,0.006309019643055425,-0.0956228772309243,0.02622366115398755,6180
0.0,0.009463529465020984,0.009463529465036025,0.006309019643425111,0.009463529465020033,0.01261803928684395,0.0094635294652675,0.006309019643272822,0.006309019643055938,-0.09560419559177037,0.02620497951482801,6240
0.0,0.00946352946502166,0.009463529465036822,0.006309019643425638,0.00946352946502079,0.012618039286844993,0.009463529465268284,0.0063090196432733295,0.006309019643056451,-0.09558552369812318,0.02618630762117522,6300
0.0,0.009463529465022335,0.009463529465037621,0.0063090196434261656,0.009463529465021544,0.012618039286846034,0.009463529465269068,0.006309019643273837,0.006309019643056961,-0.0955668615485681,0.02616764547161454,6360
0.0,0.009463529465023008,0.00946352946503842,0.006309019643426694,0.009463529465022298,0.012618039286847075,0.00946352946526985,0.0063090196432743426,0.006309019643057474,-0.09554820914168832,0.026148993064729162,6420
0.0,0.00946352946502368,0.009463529465039216,0.00630901964342722,0.009463529465023051,0.012618039286848116,0.009463529465270631,0.00630901964327485,0.006309019643057984,-0.09552956647606341,0.02613035039909866,6480
0.0,0.009463529465024352,0.009463529465040012,0.006309019643427747,0.009463529465023804,0.012618039286849153,0.009463529465271415,0.006309019643275355,0.006309019643058496,-0.09551093355027064,0.0261117174733003,6540
0.0,0.009463529465025025,0.00946352946504081,0.006309019643428271,0.009463529465024555,0.012618039286850192,0.009463529465272196,0.0063090196432758604,0.006309019643059007,-0.09549231036288398,0.02609309428590807,6600
0.0,0.009463529465025695,0.009463529465041604,0.006309019643428798,0.009463529465025306,0.01261803928685123,0.009463529465272975,0.006309019643276365,0.006309019643059516,-0.09547369691247515,0.026074480835493644,6660
0.0,0.009463529465026368,0.009463529465042399,0.006309019643429322,0.00946352946502606,0.012618039286852269,0.009463529465273757,0.006309019643276871,0.006309019643060028,-0.09545509319761272,0.02605587712062565,6720
0.0,0.00946352946502704,0.009463529465043195,0.0063090196434298475,0.009463529465026809,0.012618039286853304,0.009463529465274534,0.006309019643277374,0.006309019643060535,-0.09543649921686234,0.026037283139869707,6780
0.0,0.009463529465027709,0.00946352946504399,0.006309019643430371,0.00946352946502756,0.012618039286854342,0.009463529465275315,0.006309019643277879,0.006309019643061045,-0.0954179149687866,0.02601869889178838,6840
0.0,0.009463529465028379,0.009463529465044779,0.006309019643430896,0.009463529465028308,0.012618039286855376,0.009463529465276094,0.006309019643278383,0.006309019643061555,-0.09539934045194597,0.0260001243749422,6900
0.0,0.009463529465029047,0.009463529465045573,0.00630901964343142,0.009463529465029057,0.01261803928685641,0.00946352946527687,0.006309019643278885,0.006309019643062063,-0.09538077566489732,0.025981559587888007,6960
0.0,0.009463529465029718,0.009463529465046366,0.006309019643431943,0.009463529465029806,0.012618039286857443,0.009463529465277646,0.006309019643279388,0.006309019643062571,-0.09536222060619523,0.025963004529180347,7020
0.0,0.009463529465030384,0.009463529465047155,0.006309019643432465,0.009463529465030554,0.012618039286858476,0.009463529465278425,0.00630901964327989,0.0063090196430630775,-0.09534367527439108,0.02594445919737065,7080
0.0,0.009463529465031052,0.009463529465047946,0.006309019643432988,0.009463529465031302,0.012618039286859508,0.0094635294652792,0.006309019643280392,0.006309019643063586,-0.09532513966803356,0.025925923591007587,7140
0.0,0.00946352946503172,0.00946352946504874,0.006309019643433511,0.009463529465032048,0.01261803928686054,0.009463529465279976,0.0063090196432808955,0.006309019643064092,-0.0953066137856685,0.025907397708636978,7200
0.0,0.009463529465032388,0.009463529465049527,0.0063090196434340325,0.009463529465032795,0.01261803928686157,0.009463529465280751,0.006309019643281396,0.0063090196430646,-0.09528809762583888,0.025888881548801822,7260
0.0,0.009463529465033054,0.009463529465050316,0.006309019643434554,0.009463529465033541,0.012618039286862599,0.009463529465281525,0.006309019643281898,0.006309019643065105,-0.09526959118708489,0.025870375110042303,7320
0.0,0.00946352946503372,0.009463529465051105,0.006309019643435075,0.009463529465034287,0.012618039286863628,0.0094635294652823,0.006309019643282399,0.006309019643065611,-0.095251094467944,0.025851878390895873,7380
0.0,0.009463529465034386,0.009463529465051891,0.0063090196434355955,0.009463529465035028,0.012618039286864656,0.009463529465283074,0.006309019643282898,0.006309019643066117,-0.09523260746695064,0.025833391389897,7440
0.0,0.00946352946503505,0.009463529465052679,0.006309019643436117,0.009463529465035774,0.012618039286865682,0.009463529465283844,0.006309019643283399,0.0063090196430666216,-0.09521413018263614,0.02581491410557697,7500
0.0,0.009463529465035713,0.009463529465053466,0.0063090196434366355,0.009463529465036518,0.01261803928686671,0.009463529465284618,0.006309019643283898,0.006309019643067126,-0.0951956626135295,0.02579644653646483,7560
0.0,0.00946352946503638,0.009463529465054254,0.006309019643437155,0.00946352946503726,0.012618039286867734,0.00946352946528539,0.006309019643284398,0.00630901964306763,-0.09517720475815689,0.025777988681086682,7620
0.0,0.009463529465037044,0.00946352946505504,0.006309019643437675,0.009463529465038003,0.012618039286868759,0.00946352946528616,0.006309019643284896,0.006309019643068134,-0.09515875661504125,0.025759540537965548,7680
0.0,0.009463529465037706,0.009463529465055825,0.006309019643438193,0.009463529465038747,0.012618039286869786,0.00946352946528693,0.0063090196432853945,0.006309019643068638,-0.09514031818270291,0.025741102105621673,7740
0.0,0.009463529465038369,0.009463529465056608,0.006309019643438712,0.009463529465039486,0.01261803928687081,0.0094635294652877,0.006309019643285892,0.006309019643069142,-0.09512188945965944,0.025722673382572715,7800
0.0,0.00946352946503903,0.009463529465057394,0.00630901964343923,0.009463529465040229,0.012618039286871831,0.009463529465288473,0.006309019643286391,0.006309019643069644,-0.09510347044442553,0.02570425436733332,7860
0.0,0.009463529465039693,0.009463529465058176,0.006309019643439748,0.009463529465040968,0.012618039286872855,0.00946352946528924,0.00630901964328689,0.0063090196430701465,-0.09508506113551288,0.025685845058415164,7920
0.0,0.009463529465040352,0.009463529465058958,0.006309019643440264,0.00946352946504171,0.012618039286873875,0.00946352946529001,0.006309019643287386,0.00630901964307065,-0.09506666153143047,0.02566744545432725,7980
0.0,0.009463529465041014,0.00946352946505974,0.006309019643440782,0.009463529465042447,0.012618039286874896,0.009463529465290776,0.006309019643287884,0.006309019643071151,-0.0950482716306845,0.02564905555357581,8040
0.0,0.009463529465041675,0.009463529465060525,0.006309019643441299,0.009463529465043186,0.012618039286875916,0.009463529465291543,0.006309019643288379,0.006309019643071653,-0.09502989143177842,0.02563067535466424,8100
0.0,0.009463529465042335,0.009463529465061304,0.006309019643441814,0.009463529465043925,0.012618039286876936,0.00946352946529231,0.006309019643288876,0.006309019643072154,-0.09501152093321255,0.02561230485609291,8160
0.0,0.009463529465042994,0.009463529465062086,0.006309019643442331,0.009463529465044663,0.012618039286877953,0.009463529465293077,0.006309019643289372,0.006309019643072654,-0.09499316013348462,0.025593944056359477,8220
0.0,0.009463529465043653,0.009463529465062865,0.006309019643442845,0.0094635294650454,0.012618039286878973,0.00946352946529384,0.006309019643289867,0.006309019643073155,-0.09497480903108949,0.0255755929539589,8280
0.0,0.009463529465044312,0.009463529465063644,0.006309019643443361,0.009463529465046137,0.01261803928687999,0.009463529465294605,0.006309019643290362,0.006309019643073656,-0.09495646762451934,0.025557251547383277,8340
0.0,0.009463529465044968,0.009463529465064423,0.006309019643443875,0.00946352946504687,0.012618039286881006,0.009463529465295372,0.006309019643290856,0.006309019643074155,-0.09493813591226297,0.025538919835121437,8400
