lon_UTM,lat_UTM,PGA,PGV,PGD
-10051482.101687843,4167279.0634099655,0.2653630391275,31.77669487935368,33.1729411911693
-10051482.101687843,4165104.2753859987,0.27374239013,30.501143070809846,0.0
-10049700.989835152,4167279.0634099655,0.27280456065124997,31.51600644800853,0.0
-10049700.989835152,4165104.2753859987,0.26922284968625,30.26290860637271,0.0
-10047919.87798246,4167279.0634099655,0.26691836931249996,31.235295379070976,0.0
-10047919.87798246,4165104.2753859987,0.26449668993125003,30.006136206925497,0.0
-10046138.766129766,4167279.0634099655,0.25919382355000004,30.93586733489535,0.0
-10046138.766129766,4165104.2753859987,0.24744863738625,29.731969155741282,29.084739685446642
-10044357.654277075,4167279.0634099655,0.25666361574875,30.619068067658866,31.187667204931063
-10044357.654277075,4165104.2753859987,0.24895434586499998,29.441589114834265,29.428353709454544
-10042576.542424383,4167279.0634099655,0.25315074349625,30.286269606617875,30.386003278917098
-10042576.542424383,4165104.2753859987,0.2512479057675,29.13620440310946,29.951761366729258
-10040795.430571688,4167279.0634099655,0.25306255377,29.93885706166803,30.365877718663842
-10040795.430571688,4165104.2753859987,0.2458970724725,28.817038718565634,28.73066087733253
-10039014.318718998,4173805.982928689,0.269730291125,33.24431128692636,0.0
-10039014.318718998,4171629.9168448113,0.26336396502500004,31.953264540205367,0.0
-10039014.318718998,4169454.2771174465,0.25130322377625003,30.73276685187689,0.0
-10039014.318718998,4167279.0634099655,0.24921013452625002,29.5782162305243,29.48672660993837
-10039014.318718998,4165104.2753859987,0.23350452362625,28.485320463811618,25.902587822773143
-10037233.206866305,4202133.794113195,0.39080042927875,57.377221314968594,141.43834138791203
-10037233.206866305,4180336.742689733,0.27956013524875,36.96119324885484,0.0
-10037233.206866305,4178159.3955138554,0.26753345693625,35.48283544593733,33.66824689447658
-10037233.206866305,4175982.475705984,0.2657168513,34.08512131872887,33.25368379576473
-10037233.206866305,4173805.982928689,0.25692200506249996,32.7631069921254,31.246633593917576
-10037233.206866305,4171629.9168448113,0.24845097149499998,31.512106958535636,29.313479884076514
