lon_UTM,lat_UTM,PGA,PGV,PGD
-10051482.101687843,4167279.0634099655,0.33732315598249996,54.276129713514514,109.41852100658429
-10051482.101687843,4165104.2753859987,0.34837543256750003,52.09742561355428,0.0
-10049700.989835152,4167279.0634099655,0.34699258489875,53.830861281154824,0.0
-10049700.989835152,4165104.2753859987,0.342854858655,51.69050964123204,0.0
-10047919.87798246,4167279.0634099655,0.33976463617999997,53.35139321666542,0.0
-10047919.87798246,4165104.2753859987,0.3373103321675,51.25192998050393,0.0
-10046138.766129766,4167279.0634099655,0.33002112307250003,52.839955654412854,0.0
-10046138.766129766,4165104.2753859987,0.3156694978425,50.7836394144226,87.04427724292543
-10044357.654277075,4167279.0634099655,0.327117425955,52.29884720411756,98.8731669631692
-10044357.654277075,4165104.2753859987,0.31787790583125003,50.287656278784254,89.32617614196775
-10042576.542424383,4167279.0634099655,0.322825101265,51.730411358020326,94.43800324598536
-10042576.542424383,4165104.2753859987,0.32117347898375004,49.76604444064217,92.73141864548708
-10040795.430571688,4167279.0634099655,0.323029315555,51.13701395072573,94.64901333374692
-10040795.430571688,4165104.2753859987,0.314377920055,49.22089403528461,85.70971861683026
-10039014.318718998,4173805.982928689,0.343339993155,56.78288942560944,0.0
-10039014.318718998,4171629.9168448113,0.33568639909625,54.57771922281506,0.0
-10039014.318718998,4169454.2771174465,0.320577958385,52.493050219375,0.0
-10039014.318718998,4167279.0634099655,0.31835328539375,50.521021991666935,89.8173752799087
-10039014.318718998,4165104.2753859987,0.29857129267625,48.65430323370103,69.3770818047541
-10037233.206866305,4202133.794113195,0.48851703445249994,98.00306540739918,265.6437957656693
-10037233.206866305,4180336.742689733,0.354895915565,63.131503347270886,0.0
-10037233.206866305,4178159.3955138554,0.33946105070375,60.6063968131023,111.62756011328038
-10037233.206866305,4175982.475705984,0.33815620967375,58.21903357224908,110.27929687344871
-10037233.206866305,4173805.982928689,0.32733784615750006,55.96096924723725,99.10092226018578
-10037233.206866305,4171629.9168448113,0.31690891292,53.82420076478423,88.32493729994891
-10037233.206866305,4169454.2771174465,0.31473194167875,51.801174492471795,86.07552129350398
-10037233.206866305,4167279.0634099655,0.29622830307875003,49.88478412584483,66.95612272009292
-10037233.206866305,4165104.2753859987,0.3058283928475,48.068361263547565,76.87568214281407
-10035452.095013613,4204315.864683537,0.4929802414025001,99.423777544554,270.25552832472783
-10035452.095013613,4202133.794113195,0.4718509851675,95.10093596406925,248.42313739612965
-10035452.095013613,4199952.154640159,0.46411148059749996,90.97395979051903,240.42607931293904
-10035452.095013613,4180336.742689733,0.34835073636499997,62.0350421425194,120.81307475847973
