lon_UTM,lat_UTM,PGA,PGV,PGD
-10051482.101687843,4167279.0634099655,0.5491624917691372,60.94468846428167,281.9805158944393
-10051482.101687843,4165104.2753859987,0.5112521333669502,57.434640256025496,0.0
-10049700.989835152,4167279.0634099655,0.5355218124422843,61.2141492016199,0.0
-10049700.989835152,4165104.2753859987,0.5237765954750911,57.66997377852361,0.0
-10047919.87798246,4167279.0634099655,0.510670260018226,61.373879925128406,0.0
-10047919.87798246,4165104.2753859987,0.4974975217156743,57.809389145746195,0.0
-10046138.766129766,4167279.0634099655,0.5089215287569866,61.421900458320934,0.0
-10046138.766129766,4165104.2753859987,0.4854011684313488,57.85128974443414,225.3940147439474
-10044357.654277075,4167279.0634099655,0.5259312794009721,61.35761170449113,261.36342458291983
-10044357.654277075,4165104.2753859987,0.49286147061968416,57.795192909618066,232.0148371526483
-10042576.542424383,4167279.0634099655,0.4858884679878493,61.181815322378014,225.82648031196055
-10042576.542424383,4165104.2753859987,0.4610262988675577,57.641744541680744,203.76195768472516
-10040795.430571688,4167279.0634099655,0.4721523122758202,60.89668741729034,213.6360026005074
-10040795.430571688,4165104.2753859987,0.44789657280680434,57.39269955910925,192.10967037402347
-10039014.318718998,4173805.982928689,0.5299663845674362,73.03959312682079,0.0
-10039014.318718998,4171629.9168448113,0.5119910215601459,68.45266235684115,0.0
-10039014.318718998,4169454.2771174465,0.4818867063596598,64.29172854590364,0.0
-10039014.318718998,4167279.0634099655,0.477257322981774,60.505707900348305,218.16656562937294
-10039014.318718998,4165104.2753859987,0.4606070531518833,57.05086931881073,203.38988811448323
-10037233.206866305,4202133.794113195,1.012505931070474,211.57872976110284,693.1856585825487
-10037233.206866305,4180336.742689733,0.6058520255565006,88.78707362947341,0.0
-10037233.206866305,4178159.3955138554,0.5619354624775214,82.70635936419113,293.3161921923749
-10037233.206866305,4175982.475705984,0.5399402425224787,77.23056225914196,273.79601171089945
-10037233.206866305,4173805.982928689,0.521540542473876,72.28373331886944,257.4667607878418
-10037233.206866305,4171629.9168448113,0.5084526815407048,67.80100730165131,245.85162767918723
-10037233.206866305,4169454.2771174465,0.48775045280194407,63.72684423062427,227.4789429697192
-10037233.206866305,4167279.0634099655,0.4704921578942892,60.01354988954033,212.16265915493895
-10037233.206866305,4165104.2753859987,0.4428180873147023,56.62003900831608,187.60264777634032
-10035452.095013613,4204315.864683537,0.9913845060558931,218.81589673879174,674.440948179412
-10035452.095013613,4202133.794113195,0.9533345756695017,199.9379813599712,640.6726335197691
-10035452.095013613,4199952.154640159,0.9028160368942891,182.4807166076158,595.8387561333105
-10035452.095013613,4180336.742689733,0.5568336791385176,87.34695474787137,288.78849336698045
-10035452.095013613,4178159.3955138554,0.5360479862308627,81.48403081938758,270.3417363979998
-10035452.095013613,4175982.475705984,0.5235848664252735,76.18646378983348,259.2810446447637
-10035452.095013613,4173805.982928689,0.49636630617010946,71.38656697438326,235.12528672496595
-10035452.095013613,4171629.9168448113,0.4768998113414338,67.02581176944783,217.84928343088006
-10035452.095013613,4169454.2771174465,0.45842313960631836,63.053559033091965,201.45172215603858
-10035452.095013613,4167279.0634099655,0.4369389645018226,59.425935808643445,182.385080567886
-10035452.095013613,4165104.2753859987,0.41345222255893077,56.10485960843522,161.54121346475299
-10033670.98316092,4204315.864683537,0.9619597093584447,204.06848421355954,648.3272133161588
-10033670.98316092,4202133.794113195,0.9242095449149453,188.1651335788771,614.8249330639652
-10033670.98316092,4199952.154640159,0.8502468129781288,173.08735130310808,549.1849495011434
-10033670.98316092,4180336.742689733,0.550809858,85.71693314872792,283.4425101918938
-10033670.98316092,4178159.3955138554,0.5250025766354799,80.09517754199618,260.5392252508329
-10033670.98316092,4175982.475705984,0.5080673700741191,74.9961477567541,245.50967386446257
-10033670.98316092,4173805.982928689,0.4749945375759417,70.36076905969777,216.15840296480417
-10033670.98316092,4171629.9168448113,0.45424290678857837,66.13719768768134,197.74187523367738
