lon_UTM,lat_UTM,PGA,PGV,PGD
-10051482.101687843,4167279.0634099655,0.39524527516512703,45.12857591396357,145.38302546435077
-10051482.101687843,4165104.2753859987,0.3641188408314088,42.90560096162198,0.0
-10049700.989835152,4167279.0634099655,0.371994983960739,44.91289192729787,0.0
-10049700.989835152,4165104.2753859987,0.36317140036836026,42.712936649723886,0.0
-10047919.87798246,4167279.0634099655,0.3716986846489607,44.6447814459229,0.0
-10047919.87798246,4165104.2753859987,0.3470110996859122,42.473260078878404,0.0
-10046138.766129766,4167279.0634099655,0.3452854153498845,44.32638050326058,0.0
-10046138.766129766,4165104.2753859987,0.3379574901408776,42.18836592895417,94.54161967968433
-10044357.654277075,4167279.0634099655,0.3491268809076212,43.960165189034456,104.45416086275054
-10044357.654277075,4165104.2753859987,0.33661033903464205,41.86033974076117,93.34605842668086
-10042576.542424383,4167279.0634099655,0.33846481671016165,43.548903241794335,94.99185869596668
-10042576.542424383,4165104.2753859987,0.3279969621408776,41.491519464075765,85.70191247747402
-10040795.430571688,4167279.0634099655,0.3360819613129331,43.09560230640943,92.87713706507454
-10040795.430571688,4165104.2753859987,0.3198955606200924,41.084454111395594,78.51213123582876
-10039014.318718998,4173805.982928689,0.3588671993579677,49.407701486766165,0.0
-10039014.318718998,4171629.9168448113,0.3473529084919169,46.97193182545432,0.0
-10039014.318718998,4169454.2771174465,0.3460741530808314,44.70891558349468,0.0
-10039014.318718998,4167279.0634099655,0.3234610399607391,42.603456587429555,81.67640058047061
-10039014.318718998,4165104.2753859987,0.31647242287528865,40.64186083236737,75.47418632197487
-10037233.206866305,4202133.794113195,0.5840727615254042,102.88971234641947,312.96246414011233
-10037233.206866305,4180336.742689733,0.3897899722944572,56.881485375557084,0.0
-10037233.206866305,4178159.3955138554,0.3749707916108545,53.93909462298881,127.3899533806423
-10037233.206866305,4175982.475705984,0.3599293059930716,51.209270579599824,114.04102963408403
-10037233.206866305,4173805.982928689,0.35289123298614317,48.67387878631909,107.79492454316649
-10037233.206866305,4171629.9168448113,0.33836503158429565,46.316342575215735,94.90330201545824
-10037233.206866305,4169454.2771174465,0.3253321726893764,44.12155811577281,83.33698177231373
-10037233.206866305,4167279.0634099655,0.3134049633383372,42.0757935441125,72.75189648339615
-10037233.206866305,4165104.2753859987,0.30660105418475747,40.166581676188414,66.7136056670777
-10035452.095013613,4204315.864683537,0.5876335025531177,104.72398606268679,316.1225283563752
-10035452.095013613,4202133.794113195,0.5715755707979215,98.67543011402205,301.8715353378316
-10035452.095013613,4199952.154640159,0.5314090284122401,92.95160551600618,266.2247830758438
-10035452.095013613,4180336.742689733,0.3863182310115474,55.78519590714899,137.46050805374287
-10035452.095013613,4178159.3955138554,0.3589333561939954,52.96576611277515,113.15715032447983
-10035452.095013613,4175982.475705984,0.3467872308418014,50.342620332238084,102.37778282963032
-10035452.095013613,4173805.982928689,0.33656426873210166,47.90004663378519,93.30517224221613
-10035452.095013613,4171629.9168448113,0.3347956384792148,45.623501842481694,91.73555930759143
-10035452.095013613,4169454.2771174465,0.3198390733903002,43.49959128283589,78.46200030180329
-10035452.095013613,4167279.0634099655,0.3004873996685913,41.516022115619975,61.287897726858105
-10035452.095013613,4165104.2753859987,0.30766134523787525,39.66154120759934,67.65458615111272
-10033670.98316092,4204315.864683537,0.5864257691120093,99.9844661122492,315.0506966223831
-10033670.98316092,4202133.794113195,0.5441685166362588,94.54152911421633,277.54849402273084
-10033670.98316092,4199952.154640159,0.5228631534757506,89.34668785734823,258.6405433422398
-10033670.98316092,4180336.742689733,0.3692006035369515,54.649340418195926,122.26906289421541
-10033670.98316092,4178159.3955138554,0.36233341247459583,51.95427448404626,116.17461104458862
-10033670.98316092,4175982.475705984,0.34838923266743643,49.439525129521236,103.7995174079599
-10033670.98316092,4173805.982928689,0.3402550153660508,47.091662224194586,96.58061302222836
-10033670.98316092,4171629.9168448113,0.3278190391986144,44.898077626894064,85.54401053551246
-10033670.98316092,4169454.2771174465,0.3137399826766744,42.84701798460263,73.04921735413507
-10033670.98316092,4167279.0634099655,0.31154836793071594,40.92758375337532,71.10421678244657
-10033670.98316092,4165104.2753859987,0.3000368678383372,39.12970599811589,60.88806255097971
-10031889.871308228,4204315.864683537,0.5728985294491916,95.41040314192435,303.0456264219446
-10031889.871308228,4202133.794113195,0.5325329035981524,90.51728941817903,267.2221928090722
-10031889.871308228,4199952.154640159,0.5163805456939954,85.80938558465107,252.88739906138582
-10031889.871308228,4180336.742689733,0.36260483637759816,53.48234300835419,116.41549263542612
-10031889.871308228,4178159.3955138554,0.3583387293556582,50.911847807211814,112.62943461046574
-10031889.871308228,4175982.475705984,0.34210701352771367,48.50619205523666,98.22421278803711
-10031889.871308228,4173805.982928689,0.32888686438914544,46.254062706179745,86.49167736878063
-10031889.871308228,4171629.9168448113,0.32141485706581985,44.144666443042766,27.62706527549021
-10031889.871308228,4169454.2771174465,0.30727795038914546,42.167804190855186,25.20745378092538
-10031889.871308228,4167279.0634099655,0.30456377657505773,40.31390729153694,24.742907589243337
-10031889.871308228,4165104.2753859987,0.2965276671443418,38.574046841204776,23.367482031527544
-10030108.759455536,4210864.666386093,0.615824744874134,104.51192207119063,0.0
-10030108.759455536,4208681.3004789455,0.6117115772471132,100.03163166246232,0.0
-10030108.759455536,4206498.366691818,0.5681324389284065,95.50945676622139,0.0
-10030108.759455536,4204315.864683537,0.5319199908025404,91.02087869085126,0.0
-10030108.759455536,4202133.794113195,0.5209581518568129,86.62395121765991,0.0
-10030108.759455536,4199952.154640159,0.4950354792771363,82.36123539372096,0.0
-10030108.759455536,4189050.4118311545,0.40516137616166287,63.7646175792965,154.1833048669007
-10030108.759455536,4186871.35180366,0.39987864619976904,60.626184599223954,149.49502066233998
-10030108.759455536,4178159.3955138554,0.34457213413625865,49.845346425826726,100.41194263505645
-10030108.759455536,4175982.475705984,0.32106552789491916,47.548565102851185,79.55044648835721
-10030108.759455536,4173805.982928689,0.32321695868244804,45.39240006849739,81.4597848515018
-10030108.759455536,4171629.9168448113,0.31631266771709005,43.36773748343306,26.753796725447202
-10030108.759455536,4169454.2771174465,0.2995682375161663,41.46583129814567,23.887892839207176
-10030108.759455536,4167279.0634099655,0.3014009595184758,39.67836842506212,24.20157357039901
-10030108.759455536,4165104.2753859987,0.2882107167413395,37.99750435145636,21.943988953792672
-10028327.647602843,4213048.464754704,0.6356796155311779,102.550228867591,0.0
-10028327.647602843,4210864.666386093,0.6013537162182447,98.76631014803473,328.29885791957577
-10028327.647602843,4208681.3004789455,0.5828769000958429,94.8327752210563,311.90116850480683
-10028327.647602843,4206498.366691818,0.5680024460150116,90.8306481099241,298.7004808638232
-10028327.647602843,4204315.864683537,0.521310908852194,86.8271980811972,257.2629669749583
-10028327.647602843,4202133.794113195,0.51214926752194,82.87603939209956,0.0
-10028327.647602843,4199952.154640159,0.49505794997459585,79.01817365284263,0.0
-10028327.647602843,4197770.945924063,0.4677934650600462,75.28354759079949,0.0
-10028327.647602843,4191229.9009177824,0.4136699600461894,64.98927779813565,0.0
-10028327.647602843,4189050.4118311545,0.3999557061166282,61.88606539056483,149.5634093162408
-10028327.647602843,4186871.35180366,0.39688424763972285,58.94841867109604,146.8375705233987
-10028327.647602843,4178159.3955138554,0.3312820076512702,48.761197564386784,88.61730415729323
-10028327.647602843,4175982.475705984,0.32962894344688215,46.572265618174015,29.032952594373064
-10028327.647602843,4173805.982928689,0.31789587126096996,44.51158797056508,76.73745940818894
